          time          X(h1)         X(he4)         X(c12)         X(c14)         X(n13)         X(n14)         X(o16)         X(o18)         X(f18)        X(ne20)        X(ne21)        X(mg24)        X(al27)        X(si28)         X(p31)         X(s32)        X(cl35)        X(ar36)         X(k39)        X(ca40)        X(sc43)        X(ti44)         X(v47)        X(cr48)        X(mn51)        X(fe52)        X(co55)        X(ni56)       dXdt(h1)      dXdt(he4)      dXdt(c12)      dXdt(c14)      dXdt(n13)      dXdt(n14)      dXdt(o16)      dXdt(o18)      dXdt(f18)     dXdt(ne20)     dXdt(ne21)     dXdt(mg24)     dXdt(al27)     dXdt(si28)      dXdt(p31)      dXdt(s32)     dXdt(cl35)     dXdt(ar36)      dXdt(k39)     dXdt(ca40)     dXdt(sc43)     dXdt(ti44)      dXdt(v47)     dXdt(cr48)     dXdt(mn51)     dXdt(fe52)     dXdt(co55)     dXdt(ni56)          de/dt
      0.099751      0.0102378      0.0532565    3.06357e-06    1.43421e-10    4.61978e-10    6.25119e-09    7.40124e-06    4.43367e-11    4.42963e-11    1.03168e-07    1.15315e-09    2.31548e-05    2.32579e-06      0.0161622    0.000273329      0.0192171    0.000711446      0.0119386     0.00146977      0.0171261    3.91835e-05    0.000452016    0.000348822     0.00261195      0.0230334      0.0254071       0.532593       0.285085       -6.14942        89.6266      0.0148001   -3.56605e-07   -7.14975e-05   -6.48714e-06     -0.0155147    4.58492e-07    2.61326e-07    0.000283539    9.42583e-06       -0.21564     -0.0245068        128.365       -6.38438       -1.65783        1.04426       -16.5315        0.54015       -135.932      -0.244748      -0.939701       -0.32021        22.6829        34.9404        210.371       -366.237        47.0669   -1.11366e+20
      0.099751      0.0102378      0.0532569    3.06364e-06     1.4342e-10     4.6199e-10    6.25118e-09    7.40116e-06    4.43373e-11    4.42968e-11    1.03169e-07    1.15317e-09    2.31554e-05    2.32586e-06      0.0161628     0.00027334      0.0192171     0.00071145      0.0119385     0.00146976      0.0171255    3.91822e-05    0.000452015    0.000348826     0.00261203      0.0230339      0.0254078       0.532594       0.285083       -21.7904        63.0645     0.00455204   -1.63655e-07    2.75531e-05   -4.84049e-06     -0.0016001    2.10413e-07    1.02348e-07    -0.00029997    7.14133e-06      -0.284432     -0.0188123         65.551        6.33906       -9.30846        2.23089        19.1944        7.12848       -97.9072     -0.0785782        -1.9592       0.277815        10.6169        12.2092        180.652       -1236.63        1000.71     4.1447e+19
      0.099751      0.0102378      0.0532575    3.06369e-06     1.4342e-10    4.61995e-10    6.25116e-09    7.40114e-06     4.4338e-11    4.42973e-11     1.0317e-07     1.1532e-09    2.31555e-05     2.3259e-06      0.0161633    0.000273353      0.0192172    0.000711461      0.0119385     0.00146977      0.0171248    3.91809e-05     0.00045201    0.000348829      0.0026121      0.0230345      0.0254085       0.532592       0.285083       -15.6611        39.6778    -0.00237726   -3.74094e-08   -6.53351e-05   -2.41701e-06     0.00756812    4.80978e-08    3.65439e-08   -0.000239013    3.58288e-06      -0.112263     -0.0122951        25.9422       -3.49717        3.11813        1.64765        25.9379        6.37821       -48.2997     -0.0265869       -1.29246       0.119002       0.318798         27.504        72.5289       -896.483        762.207    4.05907e+19
      0.099751      0.0102378      0.0532581    3.06371e-06     1.4342e-10    4.61996e-10    6.25113e-09    7.40118e-06    4.43386e-11    4.42979e-11    1.03171e-07    1.15323e-09    2.31557e-05    2.32595e-06      0.0161638    0.000273365      0.0192173    0.000711477      0.0119386      0.0014698      0.0171241      3.918e-05    0.000452004    0.000348831     0.00261214      0.0230351      0.0254091       0.532589       0.285085       -7.19764        15.0051    -0.00610391   -4.33513e-09   -2.53112e-05    -8.9656e-07      0.0121297    5.57374e-09   -1.22526e-08   -5.80887e-05    1.35913e-06     -0.0645284    -0.00375697       -20.0088        2.18641        9.24557        1.19957        24.2673         4.4922        7.60222      0.0578071      -0.574571      -0.155346       -4.22954        3.32931        -1.6946       -411.445        377.982    2.50797e+19
     0.0997511      0.0102377      0.0532588    3.06369e-06    1.43419e-10    4.61992e-10    6.25111e-09    7.40131e-06    4.43393e-11    4.42985e-11    1.03172e-07    1.15327e-09    2.31553e-05    2.32595e-06      0.0161639    0.000273371      0.0192176    0.000711496      0.0119388     0.00146985       0.017124    3.91803e-05    0.000452001    0.000348833     0.00261214      0.0230354      0.0254093       0.532586       0.285085       -1.79672       0.432236    -0.00475704    2.92998e-09   -2.74359e-05   -9.58969e-08     0.00979521   -3.76711e-09   -2.45132e-08    1.15811e-05    1.72444e-07     -0.0540473    -0.00442321       -36.7824        3.29267        5.00509       0.538999        16.5633        2.48998        44.4786       0.115808      0.0455001      -0.144643       -4.64339       -28.1204       -33.0363       -78.6638        110.279    1.34466e+19
     0.0997511      0.0102377      0.0532595    3.06366e-06    1.43418e-10    4.61988e-10    6.25108e-09     7.4015e-06      4.434e-11    4.42991e-11    1.03174e-07    1.15331e-09    2.31544e-05    2.32589e-06      0.0161636     0.00027337      0.0192177    0.000711513      0.0119392     0.00146992      0.0171247    3.91824e-05    0.000452003    0.000348834     0.00261209       0.023035      0.0254089       0.532585       0.285086      -0.199744       -1.47168    -0.00164741    2.10685e-09   -2.41287e-05    4.84929e-08     0.00484545    -2.7088e-09   -1.49342e-08    5.71869e-07   -5.53161e-08     -0.0371574    -0.00505932       -28.7437        2.79613      -0.848017       0.140324        8.64199        1.23551        44.6193       0.115222       0.242083     -0.0557563        -3.4606       -33.4565       -32.3782        18.0989        24.7637    5.91786e+18
     0.0997512      0.0102377      0.0532604    3.06365e-06    1.43418e-10    4.61987e-10    6.25105e-09    7.40173e-06    4.43409e-11    4.42999e-11    1.03176e-07    1.15336e-09    2.31529e-05    2.32579e-06      0.0161631    0.000273366      0.0192178    0.000711531      0.0119396        0.00147      0.0171259     3.9186e-05    0.000452009    0.000348836     0.00261199      0.0230342      0.0254081       0.532583       0.285087     -0.0118379       0.815931   -0.000160778   -2.75668e-10   -1.71128e-05   -2.21129e-08     0.00170843    3.54435e-10   -1.07887e-08   -7.09007e-06    4.57561e-08     -0.0189027     -0.0045092       -15.3681        1.69424       -2.66282     0.00616019        3.35735       0.556082        25.1155      0.0733777       0.142747     -0.0292058       -1.99771       -20.9753       -19.2718         18.119        10.4583    6.04805e+17
     0.0997514      0.0102376      0.0532616    3.06364e-06    1.43417e-10    4.61985e-10    6.25101e-09    7.40195e-06     4.4342e-11    4.43009e-11    1.03177e-07    1.15341e-09     2.3151e-05    2.32565e-06      0.0161624    0.000273361      0.0192178    0.000711544        0.01194     0.00147008      0.0171272    3.91896e-05    0.000452013    0.000348835     0.00261187      0.0230332      0.0254073       0.532582       0.285088      0.0732451        1.21141   -3.05776e-05    -1.0264e-09   -2.77951e-05    -4.4997e-08    0.000183821    1.31966e-09   -5.52954e-09   -7.80916e-06    7.39466e-08    -0.00706334    -0.00371931       -8.03817        2.40746       -2.90308     -0.0470854     -0.0305842      0.0819119        6.54075      0.0309613      0.0167792     -0.0265858      -0.740825       -7.34003       -6.47392        7.63034        7.61809   -9.44283e+17
     0.0997516      0.0102376      0.0532624    3.06359e-06    1.43416e-10    4.61978e-10    6.25098e-09      7.402e-06    4.43429e-11    4.43017e-11    1.03177e-07    1.15346e-09    2.31491e-05     2.3255e-06      0.0161615    0.000273351      0.0192173    0.000711538        0.01194     0.00147011      0.0171276    3.91912e-05     0.00045201    0.000348832     0.00261178      0.0230326      0.0254067       0.532581        0.28509       0.196724      -0.154731   -0.000208164   -2.95727e-10   -4.57166e-05    -7.3413e-09   -0.000663877    3.80225e-10    3.12178e-08   -1.22254e-05   -2.54088e-08     -0.0054239   -0.000139314       -7.09569        4.10999       -3.29867      -0.167645       -1.70131      -0.275336       -1.40717    0.000336396     -0.0323049     -0.0267617      -0.158366       -1.25295      -0.786587         5.5618        6.49516    3.30869e+17
     0.0997519      0.0102376      0.0532627    3.06349e-06    1.43416e-10    4.61964e-10    6.25097e-09    7.40181e-06    4.43431e-11    4.43019e-11    1.03174e-07    1.15347e-09    2.31479e-05    2.32538e-06      0.0161607    0.000273338      0.0192165     0.00071151      0.0119396     0.00147006      0.0171272    3.91902e-05    0.000452001    0.000348827     0.00261176      0.0230324      0.0254066       0.532582       0.285092       0.171353        0.34608   -0.000328187   -6.28067e-10   -4.28412e-05   -2.30122e-08   -0.000814128     8.0752e-10    5.36777e-08   -1.31101e-05   -2.81058e-08    -0.00920276     0.00429446       -6.51576        3.80582       -3.09979      -0.140643       -1.56917      -0.281056        -1.8724    -0.00911921     -0.0340369     -0.0223728      -0.101039      -0.547393      -0.190428        3.90877        6.15728     -3.541e+17
