          time          X(h1)         X(he4)         X(c12)         X(c14)         X(n13)         X(n14)         X(o16)         X(o18)         X(f18)        X(ne20)        X(ne21)        X(mg24)        X(al27)        X(si28)         X(p31)         X(s32)        X(cl35)        X(ar36)         X(k39)        X(ca40)        X(sc43)        X(ti44)         X(v47)        X(cr48)        X(mn51)        X(fe52)        X(co55)        X(ni56)       dXdt(h1)      dXdt(he4)      dXdt(c12)      dXdt(c14)      dXdt(n13)      dXdt(n14)      dXdt(o16)      dXdt(o18)      dXdt(f18)     dXdt(ne20)     dXdt(ne21)     dXdt(mg24)     dXdt(al27)     dXdt(si28)      dXdt(p31)      dXdt(s32)     dXdt(cl35)     dXdt(ar36)      dXdt(k39)     dXdt(ca40)     dXdt(sc43)     dXdt(ti44)      dXdt(v47)     dXdt(cr48)     dXdt(mn51)     dXdt(fe52)     dXdt(co55)     dXdt(ni56)          de/dt
     0.0997597      0.0101537      0.0518227    3.41599e-06    1.43545e-10    5.21181e-10    6.78013e-08    8.15173e-06    4.38698e-11    4.75982e-10    1.12935e-07    1.21429e-08    2.52585e-05    2.49589e-06      0.0173774    0.000289256      0.0204362     0.00074476      0.0125664     0.00152219      0.0178387    4.02618e-05    0.000467006    0.000354353     0.00267028      0.0231326      0.0257068       0.529289       0.285549       -14.5611        60.0049     0.00180574   -6.37206e-10    -0.00255165   -1.97654e-07    -0.00293893    8.19315e-10   -2.41154e-05   -0.000102892    2.84311e-05        1.74977       -1.94814        313.057       -348.844        78.9513       -90.1927        18.9663       -24.5052      -0.411233       -2.18966       0.034016      -0.175076   -0.000166718      -0.288246      -0.398008        1.62141        9.13213    2.53983e+19
     0.0997597      0.0101537      0.0518223    3.41595e-06    1.43545e-10    5.21176e-10    6.78014e-08    8.15163e-06    4.38697e-11    4.75981e-10    1.12934e-07    1.21428e-08    2.52588e-05     2.4959e-06      0.0173776    0.000289257      0.0204364     0.00074476      0.0125665     0.00152219      0.0178388    4.02616e-05    0.000467007    0.000354352     0.00267029      0.0231325      0.0257068       0.529288        0.28555      0.0584031        1.25772   -0.000996849   -8.44225e-10   -1.35858e-07   -3.62519e-07    -0.00212818    1.08548e-09    9.90555e-09   -2.71698e-05    5.32222e-07    -0.00581627    -0.00072433       -3.48304     -0.0850819       -3.47438      -0.121885       -1.74303      -0.186553       -1.90723      -0.003841     -0.0358069     -0.0206642      -0.117518      -0.572767      -0.285211          4.466        6.26458   -6.68476e+17
      0.099751      0.0101534      0.0518153    3.42381e-06    1.43552e-10    5.22321e-10    6.76129e-08     8.1684e-06    4.38615e-11    4.74535e-10    1.13149e-07    1.21037e-08    2.53056e-05    2.50026e-06       0.017405    0.000289688      0.0204636    0.000745678      0.0125801     0.00152367      0.0178536    4.02903e-05     0.00046728    0.000354513     0.00267116      0.0231372      0.0257085       0.529258       0.285494        1762.33        -5379.7       0.186682    1.21968e-05      -0.121038     0.00202088     -0.0952682   -1.56817e-05     0.00613573     -0.0038497     -0.0101897       -126.028        154.792       -27333.6        30760.6       -9709.48        11193.1       -3396.06        2754.46       -1124.61        834.746       -56.9016        139.729       -108.963        1845.63       -1793.08        17341.9       -17758.8   -5.44709e+21
      0.099751      0.0101534      0.0518153    3.42381e-06    1.43552e-10    5.22319e-10    6.76129e-08     8.1684e-06    4.38615e-11    4.74536e-10    1.13149e-07    1.21037e-08    2.53056e-05    2.50027e-06       0.017405    0.000289688      0.0204636    0.000745678      0.0125801     0.00152367      0.0178536    4.02903e-05     0.00046728    0.000354513     0.00267116      0.0231372      0.0257085       0.529258       0.285494         1741.8       -5297.87       0.170834    1.21966e-05      -0.102744     0.00202384     -0.0966524   -1.56813e-05     0.00608487    -0.00385121     -0.0101348       -124.422        152.963       -26786.3        30153.2       -9683.14        11165.2       -3394.13        2753.16       -1123.28        833.327       -56.8882        139.719       -108.956        1845.59       -1793.03        17341.6       -17758.5   -5.40867e+21
      0.099751      0.0101535       0.051815    3.42382e-06    1.43553e-10    5.16615e-10     6.7613e-08    8.16839e-06    4.38607e-11    4.74825e-10    1.13149e-07    1.21033e-08    2.52996e-05    2.50756e-06      0.0174037    0.000291138      0.0204631    0.000746206        0.01258      0.0015238      0.0178535    4.03297e-05    0.000467277    0.000354519     0.00267116      0.0231373      0.0257085       0.529259       0.285493       -50357.8         202333       -40.0448    1.14881e-05        46.3181     0.00952338       -3.60902   -1.47705e-05      -0.122975    -0.00767806       0.129185        3951.54       -4488.22    1.36203e+06   -1.51106e+06          57160       -59642.3        1499.49       -548.953        2250.68        -2767.2       -22.9022        114.874       -89.7373         1750.3       -1668.42        16596.6       -17041.8    9.20754e+22
      0.099751      0.0101534      0.0518151    3.42381e-06    1.43553e-10    5.19468e-10    6.76129e-08     8.1684e-06    4.38611e-11     4.7468e-10    1.13149e-07    1.21035e-08    2.53026e-05    2.50391e-06      0.0174044    0.000290413      0.0204634    0.000745942        0.01258     0.00152373      0.0178535      4.031e-05    0.000467279    0.000354516     0.00267116      0.0231372      0.0257085       0.529258       0.285493       -24297.5        98475.8        -19.929    1.18425e-05        23.0985     0.00577212       -1.85214   -1.52261e-05     -0.0584193    -0.00576387      0.0594977        1912.74        -2166.7         667344        -740146          23725       -24224.4       -948.299        1102.76         563.02       -966.213        -39.902        127.301       -99.3503        1797.96       -1730.75        16969.2       -17400.3    4.33138e+22
      0.099751      0.0101534      0.0518152    3.42382e-06    1.43554e-10    5.22252e-10    6.76131e-08    8.16839e-06    4.38597e-11    4.74588e-10    1.13149e-07    1.21033e-08    2.53056e-05    2.50148e-06      0.0174049    0.000289826      0.0204633    0.000745995      0.0125798     0.00152388      0.0178535    4.03215e-05    0.000467274    0.000354528     0.00267115      0.0231374      0.0257083        0.52926       0.285491       -4466.08          19263       -0.33637    1.01131e-05       0.481113     0.00332054      -0.139112   -1.30025e-05     -0.0223058    -0.00362163      0.0210426        507.357       -567.358         105966        -117171        28475.3       -31304.5        2272.25       -2208.47         1607.2       -2014.05       -14.7888        96.3552       -81.1793        1705.09       -1621.63        16339.9       -16782.5    6.43637e+21
      0.099751      0.0101536      0.0518153    3.42386e-06    1.43559e-10    5.22328e-10    6.76142e-08    8.16833e-06    4.38526e-11    4.74494e-10    1.13147e-07    1.21017e-08     2.5311e-05    2.50108e-06      0.0174052     0.00028972      0.0204636     0.00074586      0.0125794     0.00152403      0.0178534    4.03133e-05    0.000467259    0.000354583     0.00267111      0.0231384      0.0257074       0.529269       0.285482       -594.639        3509.11      0.0695975    1.56804e-06     0.00362877    0.000587862     -0.0934507   -2.01605e-06       -0.00315    0.000574705     0.00279321        53.1639       -54.2137        6471.47       -6776.14        13074.2       -14448.3        6178.83       -6888.94        1137.16       -1367.77        71.1901       -49.2592        16.5306        1151.11       -956.854        12412.8       -12939.4     -4.765e+20
      0.099751      0.0101539      0.0518157    3.42395e-06    1.43564e-10    5.22358e-10    6.76152e-08    8.16821e-06     4.3847e-11    4.74448e-10    1.13147e-07    1.21004e-08    2.53175e-05    2.50157e-06      0.0174057    0.000289714       0.020464    0.000745743      0.0125792     0.00152368       0.017853    4.02967e-05    0.000467278    0.000354605      0.0026711      0.0231398      0.0257063       0.529284       0.285466        60.7347          390.1      0.0575061    -5.7325e-06   -2.94563e-05    -0.00101041     -0.0730249    7.37036e-06    2.11539e-05     0.00448118     0.00149093       0.883168      -0.340226        356.693       -29.3891        491.069       -456.584        926.006       -1294.71       -189.149       -64.5793        76.3861       -99.8516        98.1115         330.36        35.8972        5779.78       -6411.41   -1.01891e+21
      0.099751      0.0101538      0.0518156    3.42393e-06    1.43559e-10    5.22349e-10    6.76142e-08    8.16824e-06    4.38533e-11    4.74492e-10     1.1315e-07    1.21018e-08    2.53138e-05    2.50124e-06      0.0174056    0.000289717      0.0204639    0.000745746      0.0125794     0.00152366       0.017853    4.02966e-05    0.000467289    0.000354563     0.00267116      0.0231391      0.0257071       0.529278       0.285472        166.847        198.821      0.0608374    1.66004e-06   -3.21108e-05    0.000373167     -0.0765834   -2.13434e-06   -1.34095e-05    0.000925229   -0.000544106        3.23197       0.270434        337.263       -7.04937        154.137       -6.90451       -281.154       -55.6844       -272.285       -1.32487        9.47938        10.9531        16.8486        767.661       -491.995         8438.9       -8988.01   -1.49043e+21
      0.099751      0.0101541       0.051816    3.42406e-06    1.43562e-10    5.22386e-10     6.7615e-08    8.16808e-06     4.3849e-11    4.74463e-10    1.13152e-07    1.21007e-08    2.53203e-05     2.5018e-06      0.0174063    0.000289719      0.0204642    0.000745732      0.0125788     0.00152355      0.0178525     4.0294e-05    0.000467308    0.000354585     0.00267119      0.0231406      0.0257061       0.529295       0.285454         12.362        182.358          0.041   -4.32217e-06    4.22417e-05    -0.00079643     -0.0498418    5.55707e-06     3.8827e-05     0.00373612     0.00114935       -1.27572      -0.128246        266.912        9.73008        4.23775       -3.18867       -31.6703       -76.9362       -251.333       -1.40462        22.3512       -39.6976        91.2742       -71.3643        520.638         901.63       -1534.49    -3.9711e+20
      0.099751      0.0101541      0.0518165    3.42415e-06    1.43556e-10    5.22396e-10    6.76137e-08    8.16798e-06    4.38573e-11    4.74523e-10    1.13158e-07    1.21025e-08    2.53167e-05    2.50147e-06       0.017407    0.000289734      0.0204641    0.000745739      0.0125787     0.00152355      0.0178518    4.02929e-05    0.000467314    0.000354552     0.00267139      0.0231403      0.0257077       0.529292       0.285455        38.5078        127.836       0.028936     4.6509e-06   -0.000299569    0.000839133      -0.031258   -5.97973e-06   -3.58541e-05    -0.00214192    -0.00121687        1.73285       0.151356        245.463       -42.4012        29.1419        6.04883       -193.759        116.199       -215.313        1.07045        -33.779        60.5522       -15.2334        380.984       -60.8559        1536.38       -1982.72    -4.8809e+20
      0.099751      0.0101537      0.0518172    3.42422e-06    1.43551e-10    5.22386e-10    6.76125e-08    8.16793e-06    4.38635e-11    4.74568e-10    1.13159e-07    1.21043e-08    2.53094e-05     2.5009e-06      0.0174079    0.000289763      0.0204638    0.000745766       0.012579     0.00152366      0.0178507    4.02926e-05    0.000467282     0.00035455     0.00267161      0.0231395      0.0257109       0.529273       0.285471        192.371        71.1181      0.0210824    1.14748e-05    0.000549659     0.00214502     -0.0215165   -1.47533e-05     -0.0001189    -0.00730135    -0.00307882        7.57703       0.726284        43.2109        85.5289        208.834       0.496568       -276.929        26.0736       -136.332     -0.0768356       -25.9625        91.6246       -146.484        1477.28       -1531.22        8689.38       -8777.21   -1.45523e+21
      0.099751      0.0101542      0.0518172    3.42428e-06    1.43558e-10    5.22422e-10    6.76141e-08    8.16785e-06    4.38539e-11    4.74501e-10    1.13158e-07     1.2102e-08    2.53203e-05    2.50183e-06       0.017408     0.00028975      0.0204643    0.000745743      0.0125784     0.00152351      0.0178507    4.02904e-05    0.000467312    0.000354582     0.00267148      0.0231417      0.0257081       0.529298       0.285448       -26.0634        94.4978     0.00910495   -3.48557e-07    0.000212124   -0.000102575    -0.00584653    4.48145e-07    1.91425e-06    7.68983e-05     0.00015163      -0.448675      0.0164448        90.5689        31.6164       -15.3238        4.07025        18.9297        9.08421       -149.284     -0.0583855       -2.22546     -0.0253936        19.7117        19.2062        273.609       -1529.43        1161.55     1.4756e+19
      0.099751      0.0101527      0.0518178     3.4241e-06    1.43543e-10    5.22313e-10    6.76103e-08    8.16817e-06    4.38731e-11    4.74638e-10    1.13153e-07    1.21075e-08    2.52943e-05    2.49971e-06      0.0174081    0.000289801      0.0204631     0.00074583      0.0125803     0.00152399      0.0178497    4.02955e-05    0.000467212    0.000354529     0.00267174      0.0231374      0.0257158       0.529222        0.28552        606.898         42.312      0.0435662    2.34056e-05    0.000352471      0.0045513     -0.0534754   -3.00929e-05   -0.000231497     -0.0127644    -0.00655687        19.3031        1.59292        38.5677        49.9656        656.949       -15.2772       -790.448        -29.969       -27.2978       -1.14921       -23.3499        168.348       -352.671        3682.84       -4490.76        29186.6       -28722.4   -4.25766e+21
      0.099751      0.0101542      0.0518181    3.42435e-06    1.43558e-10    5.22431e-10    6.76138e-08    8.16781e-06    4.38547e-11    4.74509e-10    1.13159e-07    1.21024e-08     2.5321e-05    2.50194e-06      0.0174089     0.00028977      0.0204644    0.000745761      0.0125784     0.00152353      0.0178495    4.02884e-05    0.000467307    0.000354589     0.00267158      0.0231427      0.0257092       0.529295       0.285447       -24.6084        46.2673    -0.00338479    -4.1595e-07     0.00061583   -0.000105191      0.0100835    5.34793e-07    7.70706e-06    0.000179375    0.000148795      -0.734813       0.239862       -35.2216        79.4719       -7.26241        5.13944        41.8501        10.3567       -65.7035       0.239751       -2.00547       -1.56414        8.87628       -29.0781        183.019       -1484.75        1275.46    8.56392e+19
      0.099751      0.0101534      0.0518185    3.42421e-06    1.43544e-10    5.22366e-10    6.76107e-08    8.16807e-06    4.38725e-11    4.74635e-10    1.13164e-07    1.21069e-08    2.53031e-05    2.50043e-06      0.0174088    0.000289795      0.0204639    0.000745814      0.0125795      0.0015238      0.0178492    4.02918e-05    0.000467255    0.000354524     0.00267179      0.0231397      0.0257138       0.529254       0.285486        331.067       -16.4923      0.0195648    2.08088e-05     0.00157616     0.00391568      -0.020316   -2.67542e-05   -0.000234947     -0.0127253    -0.00559941        12.4623        1.16136       -184.962        241.236        331.589        4.12394       -467.317        65.2231       -6.96561         0.7489       -56.7769        172.544       -261.883        2221.69       -2673.53        15081.1         -14795   -2.27079e+21
     0.0997511       0.010154       0.051819    3.42433e-06    1.43553e-10    5.22422e-10    6.76127e-08    8.16796e-06    4.38602e-11     4.7455e-10    1.13165e-07     1.2104e-08    2.53166e-05    2.50159e-06      0.0174093    0.000289786      0.0204646    0.000745791      0.0125787     0.00152362       0.017849    4.02885e-05    0.000467293    0.000354577     0.00267171      0.0231425      0.0257108       0.529287       0.285452         29.988        -7.8985     -0.0040075    4.96723e-06      0.0015112    0.000886225      0.0104258   -6.38644e-06   -4.19934e-05    -0.00426324    -0.00128035        2.08891       0.728299       -180.354        190.947        27.8057        7.38446       -22.3142        24.5627      -0.847767       0.798181       -13.0539        38.8483       -68.8815        434.235       -476.204        748.071       -735.906   -2.04581e+20
     0.0997511      0.0101544      0.0518201    3.42461e-06    1.43557e-10    5.22489e-10    6.76135e-08    8.16771e-06    4.38555e-11     4.7452e-10    1.13167e-07    1.21029e-08    2.53244e-05    2.50228e-06      0.0174105    0.000289797      0.0204649    0.000745776       0.012578     0.00152348      0.0178488    4.02864e-05    0.000467336    0.000354614     0.00267183      0.0231439      0.0257099        0.52931       0.285427       -214.218        95.2099     -0.0357799   -2.55961e-06     -0.0075686   -0.000585165      0.0637937    3.29093e-06   -2.28984e-05   -0.000488185    0.000904462      -0.586974       -2.98133        693.431       -911.236       -113.204       -19.7954        287.073        59.5993        21.3141       -2.15408       -7.56809       -16.0233       -6.82685       -467.048         631.79       -9686.97        9660.18    1.36819e+21
     0.0997511       0.010154      0.0518195    3.42426e-06    1.43556e-10    5.22414e-10    6.76131e-08    8.16818e-06    4.38564e-11    4.74525e-10    1.13163e-07    1.21034e-08    2.53192e-05    2.50186e-06       0.017409    0.000289783      0.0204649    0.000745807      0.0125791     0.00152367      0.0178495    4.02899e-05    0.000467298    0.000354592     0.00267157      0.0231431      0.0257097       0.529287       0.285452        4.02311        33.3635     0.00502054   -2.80642e-09   -0.000282219   -3.34379e-06    -0.00148244    3.60831e-09    8.11338e-07    9.20452e-05    4.06913e-06      0.0874542     -0.0317869        36.2258       -22.7766        5.45761      -0.816159        -4.3551      -0.813568        10.0025     -0.0723651          0.687       0.428611        2.12157        4.83728       -7.97144        258.549        -318.95   -8.16601e+19
     0.0997511      0.0101544      0.0518209    3.42474e-06    1.43557e-10    5.22507e-10    6.76132e-08    8.16765e-06    4.38559e-11    4.74525e-10    1.13167e-07    1.21032e-08    2.53254e-05    2.50242e-06      0.0174111    0.000289811      0.0204649    0.000745786       0.012578      0.0015235      0.0178486    4.02865e-05    0.000467343    0.000354622     0.00267186      0.0231444      0.0257101       0.529309       0.285426       -207.981         4.3247     -0.0557422   -3.13621e-06    -0.00354105   -0.000684392      0.0848585    4.03227e-06    6.07246e-06    0.000393942      0.0010195       -2.48729       -1.56047        190.254       -429.347       -110.978       -2.90291        321.402        65.7168         51.583      -0.487283       -10.0204       -20.1036       -5.54255       -566.086        680.182       -10127.5        10171.5    1.45215e+21
     0.0997511      0.0101541       0.051821    3.42449e-06    1.43555e-10    5.22452e-10    6.76127e-08    8.16809e-06    4.38578e-11    4.74539e-10    1.13166e-07     1.2104e-08    2.53201e-05      2.502e-06        0.01741    0.000289805       0.020465    0.000745822       0.012579     0.00152369      0.0178493      4.029e-05     0.00046731    0.000354605     0.00267167      0.0231435      0.0257101       0.529289       0.285446        -52.546        20.7283     -0.0222851   -3.74588e-07    -0.00317973   -9.41224e-05      0.0381394    4.81613e-07   -7.43218e-06   -0.000164785    0.000149854       0.147911      -0.899597        179.211       -313.448        4.72087       -7.38697        98.8811        16.8478        57.2772      -0.751821       -2.47366       -3.48523       -16.7323       -94.0694        39.6293       -2237.76        2312.09    3.47476e+20
     0.0997512      0.0101538      0.0518221     3.4243e-06    1.43554e-10    5.22412e-10    6.76121e-08    8.16856e-06    4.38591e-11    4.74551e-10    1.13168e-07    1.21049e-08    2.53172e-05    2.50182e-06      0.0174094    0.000289808      0.0204654    0.000745871      0.0125799     0.00152387      0.0178496    4.02923e-05    0.000467283    0.000354595      0.0026715      0.0231434      0.0257101       0.529276       0.285458        59.4324       -89.0897    -0.00921801    3.18003e-07     0.00686524    9.34846e-05     0.00636526   -4.08861e-07   -1.16008e-05     0.00023463   -0.000126693       -0.25918       0.911525       -518.689         500.37        21.9249        17.0657       -40.8731       -7.69587        118.667        1.92745        4.26152       0.916431       -5.53888        9.41368       -224.867        2349.55       -2197.43   -2.83894e+20
     0.0997513      0.0101537      0.0518229    3.42411e-06    1.43554e-10    5.22382e-10    6.76118e-08    8.16902e-06    4.38598e-11    4.74558e-10     1.1317e-07    1.21054e-08    2.53145e-05    2.50161e-06      0.0174082    0.000289793      0.0204657    0.000745898      0.0125807     0.00152399      0.0178509    4.02962e-05    0.000467277    0.000354587     0.00267131      0.0231424      0.0257089       0.529272       0.285462        80.4005       -59.1965      0.0135393     3.5559e-07     0.00591888    0.000113613     -0.0245111   -4.57187e-07   -8.19976e-06    0.000341359   -0.000160852      0.0912211       0.853826       -379.954        429.594        9.09449        10.5383       -105.519       -20.5706        105.899        1.48531        7.00155        2.41767        9.19589        32.6237       -224.305        3630.67       -3530.31   -4.75075e+20
     0.0997514      0.0101538      0.0518234    3.42419e-06    1.43553e-10    5.22401e-10    6.76117e-08    8.16899e-06    4.38602e-11    4.74562e-10     1.1317e-07    1.21055e-08    2.53137e-05    2.50153e-06      0.0174075    0.000289781      0.0204653    0.000745882      0.0125806     0.00152398      0.0178526    4.02998e-05    0.000467302    0.000354595     0.00267127      0.0231412      0.0257078       0.529279       0.285456        21.4673       -6.37706     0.00621823    8.60556e-08     0.00149861    2.75796e-05    -0.00981446   -1.10643e-07   -8.07325e-07     8.2782e-05   -4.04275e-05      0.0329913       0.224366       -81.2071        100.556       -2.04903        1.73925       -32.5571       -6.32459        26.4991       0.291571        2.00771       0.776168        3.63757        9.48924       -54.9175        996.515       -979.801   -1.40762e+20
