          time       sdc-iter          X(h1)         X(he4)         X(c12)         X(c14)         X(n13)         X(n14)         X(o16)         X(o18)         X(f18)        X(ne20)        X(ne21)        X(mg24)        X(al27)        X(si28)         X(p31)         X(s32)        X(cl35)        X(ar36)         X(k39)        X(ca40)        X(sc43)        X(ti44)         X(v47)        X(cr48)        X(mn51)        X(fe52)        X(co55)        X(ni56)       dXdt(h1)      dXdt(he4)      dXdt(c12)      dXdt(c14)      dXdt(n13)      dXdt(n14)      dXdt(o16)      dXdt(o18)      dXdt(f18)     dXdt(ne20)     dXdt(ne21)     dXdt(mg24)     dXdt(al27)     dXdt(si28)      dXdt(p31)      dXdt(s32)     dXdt(cl35)     dXdt(ar36)      dXdt(k39)     dXdt(ca40)     dXdt(sc43)     dXdt(ti44)      dXdt(v47)     dXdt(cr48)     dXdt(mn51)     dXdt(fe52)     dXdt(co55)     dXdt(ni56)          de/dt
     0.0997719              0      0.0101553      0.0518549    3.40517e-06    1.43535e-10    5.19589e-10    6.75361e-08    8.12855e-06    4.38836e-11     4.7434e-10    1.12653e-07    1.21056e-08    2.51931e-05    2.49076e-06      0.0173361    0.000288726      0.0203947    0.000743653      0.0125455     0.00152044      0.0178151    4.02336e-05    0.000466593    0.000354212     0.00266878      0.0231298      0.0257003       0.529382       0.285565       -2.34481        11.3671   -0.000615128    -4.5008e-10   -0.000264083    1.22637e-06    -0.00199838    5.78724e-10     1.3276e-05   -3.37095e-05   -1.73282e-05        0.27251      -0.312683        49.0795       -57.9383         10.456       -15.2202        1.88892       -4.07709       -1.46369      -0.399709     -0.0179179     -0.0472331     -0.0892025      -0.444296      -0.323487        5.17785        4.43965    2.87453e+18
     0.0997719              0      0.0101552      0.0518521    3.40473e-06    1.43535e-10    5.19528e-10    6.75363e-08    8.12766e-06     4.3884e-11    4.74339e-10    1.12639e-07    1.21053e-08    2.51901e-05    2.49033e-06      0.0173348    0.000288688      0.0203936    0.000743571       0.012545      0.0015203      0.0178147    4.02299e-05    0.000466581    0.000354186     0.00266876      0.0231288      0.0257008       0.529375       0.285578      -0.218233        1.65169    -0.00110989   -3.54514e-09    8.41499e-05    -9.6547e-07    -0.00215574    4.55809e-09   -2.25012e-06   -2.69151e-05    4.07335e-06     0.00419083     -0.0145955     -0.0587008       -4.12145       -2.33232       -1.60775       -1.30059      -0.544217       -1.76407      -0.109788      -0.026752     -0.0462348     -0.0988819        -1.0484       0.138727     -0.0414109         11.542    8.87394e+17
     0.0997688              0       0.010155      0.0518494    3.40807e-06    1.43538e-10    5.20018e-10    6.75613e-08    8.13475e-06    4.38802e-11     4.7447e-10    1.12731e-07     1.2108e-08    2.52106e-05    2.49228e-06      0.0173466    0.000288877      0.0204052    0.000743974      0.0125508     0.00152095      0.0178209    4.02431e-05      0.0004667    0.000354264     0.00266915      0.0231311      0.0257015       0.529364       0.285551      -0.302953        3.17723   -0.000867781   -7.80421e-10   -3.99201e-05   -1.65853e-07    -0.00195818    1.00345e-09    2.09496e-06   -2.59588e-05   -2.19534e-06      0.0384915     -0.0498853        4.93837       -9.17726       -1.14984       -2.47787       -1.10784      -0.775203       -1.77904      -0.064829     -0.0308745     -0.0212349      -0.109651       -0.42976      -0.345032        5.27956        4.39051   -7.97121e+17
     0.0997699              0      0.0101551      0.0518513     3.4071e-06    1.43537e-10    5.19875e-10    6.75529e-08    8.13269e-06    4.38813e-11    4.74427e-10    1.12705e-07    1.21072e-08    2.52048e-05    2.49178e-06      0.0173431    0.000288827      0.0204017    0.000743867       0.012549     0.00152078       0.017819      4.024e-05    0.000466665    0.000354247     0.00266903      0.0231307      0.0257011        0.52937       0.285556     -0.0664019        2.24664   -0.000890164   -7.62806e-10   -1.86654e-05   -3.17667e-07    -0.00194934      9.808e-10    8.42047e-07   -2.50778e-05   -5.05887e-07      0.0112022     -0.0192115       -0.14021       -3.55747       -2.46502       -1.02588       -1.44323       -0.40494       -1.81499     -0.0276302     -0.0324851     -0.0178648      -0.112181      -0.416805      -0.354937         5.3875         4.2568    -1.2512e+18
     0.0997801              0       0.010156      0.0518697    3.39746e-06    1.43529e-10    5.18449e-10     6.7469e-08    8.11208e-06    4.38926e-11    4.73995e-10    1.12446e-07    1.20992e-08    2.51465e-05    2.48672e-06      0.0173079    0.000288323      0.0203667    0.000742801      0.0125314     0.00151907      0.0177995    4.02081e-05    0.000466308    0.000354073     0.00266781      0.0231262      0.0256972       0.529428       0.285599       -8.24151        35.0259     0.00010874    5.55145e-10   -0.000909569     5.2413e-06    -0.00212506   -7.13708e-10    4.55672e-05    -5.6192e-05   -6.10237e-05       0.947138       -1.07038        176.561       -198.758        44.0173       -52.0718        10.5637       -13.6366      -0.564177       -1.37261      0.0195423        -0.1225     -0.0286283      -0.469599      -0.253054          4.992        4.46448    1.34696e+19
     0.0997801              0      0.0101561      0.0518703     3.3976e-06    1.43529e-10     5.1847e-10    6.74689e-08    8.11239e-06    4.38925e-11    4.73995e-10    1.12451e-07    1.20993e-08    2.51474e-05    2.48683e-06      0.0173083    0.000288333       0.020367    0.000742823      0.0125315     0.00151911      0.0177997     4.0209e-05    0.000466312    0.000354079     0.00266782      0.0231265      0.0256971       0.529429       0.285596     -0.0916469         2.4714   -0.000918331   -4.88908e-11    2.32651e-05   -2.33406e-07    -0.00191597    6.29095e-11    1.84244e-06    -2.4324e-05    -1.7994e-06      0.0135993     -0.0222702       0.858142       -4.63553       -2.18402       -1.29559       -1.35762      -0.457604       -1.79716     -0.0276141     -0.0323294      -0.015276      -0.112311      -0.335548      -0.419013        6.32554        3.11769   -1.39119e+18
     0.0997801              0       0.010156      0.0518697    3.39746e-06    1.43529e-10    5.18449e-10     6.7469e-08    8.11208e-06    4.38926e-11    4.73995e-10    1.12446e-07    1.20992e-08    2.51465e-05    2.48672e-06      0.0173079    0.000288323      0.0203667    0.000742801      0.0125314     0.00151907      0.0177995    4.02081e-05    0.000466308    0.000354073     0.00266781      0.0231262      0.0256972       0.529428       0.285599       -8.24151        35.0259     0.00010874    5.55145e-10    -0.00090957     5.2413e-06    -0.00212506   -7.13709e-10    4.55672e-05    -5.6192e-05   -6.10237e-05       0.947138       -1.07038        176.561       -198.758        44.0173       -52.0718        10.5637       -13.6366      -0.564177       -1.37261      0.0195423        -0.1225     -0.0286283      -0.469599      -0.253054          4.992        4.46448    1.34696e+19
     0.0997962              0      0.0101574       0.051898    3.38225e-06    1.43515e-10    5.16202e-10    6.73369e-08     8.0796e-06    4.39103e-11    4.73314e-10    1.12038e-07    1.20865e-08    2.50546e-05     2.4787e-06      0.0172524    0.000287525      0.0203114     0.00074111      0.0125036     0.00151636      0.0177688    4.01573e-05    0.000465746    0.000353794     0.00266589       0.023119      0.0256911       0.529518       0.285671       -30.0595        122.407     0.00283342    3.49186e-09    -0.00337248    2.02184e-05    -0.00267289   -4.48948e-09    0.000165355   -0.000140975   -0.000223242        3.44758       -3.87757        647.835        -719.36        167.972       -188.223        42.5451       -48.9826        2.71652       -4.96275       0.157391      -0.402781       0.195049      -0.639526      0.0644893        3.26511        5.90585    5.29147e+19
     0.0997962              0      0.0101574      0.0518973    3.38222e-06    1.43515e-10    5.16198e-10    6.73369e-08    8.07953e-06    4.39104e-11    4.73312e-10    1.12036e-07    1.20864e-08    2.50544e-05    2.47865e-06      0.0172524     0.00028752      0.0203113    0.000741098      0.0125036     0.00151634      0.0177688    4.01565e-05    0.000465744     0.00035379     0.00266589      0.0231188      0.0256912       0.529516       0.285673        1.25693       -3.24561   -0.000995467   -1.78416e-09    6.86844e-05   -1.18102e-06    -0.00193359    2.29397e-09    -6.4891e-06   -2.07963e-05    9.34214e-06      -0.140116        0.15152       -29.3041        28.6824       -10.1059        7.36851       -3.42127        1.73115       -2.01845       0.186539     -0.0406939    -0.00416013      -0.124679      -0.503815       -0.29868        4.22348        5.60976   -3.37396e+18
     0.0997962              0      0.0101574      0.0518967    3.38212e-06    1.43515e-10    5.16183e-10     6.7337e-08     8.0793e-06    4.39104e-11    4.73312e-10    1.12033e-07    1.20863e-08    2.50537e-05    2.47855e-06      0.0172521    0.000287512      0.0203111    0.000741079      0.0125035      0.0015163      0.0177687    4.01557e-05    0.000465742    0.000353784     0.00266589      0.0231186      0.0256913       0.529515       0.285676       0.414091      0.0607857   -0.000890888   -1.68516e-09   -3.60722e-05   -6.37332e-07    -0.00197621    2.16668e-09    -2.3759e-06    -2.4461e-05    3.72789e-06     -0.0428694      0.0423239       -11.1397        8.58837       -5.39643        2.16863       -2.22692       0.392004       -1.90629      0.0527258     -0.0359793      -0.014956      -0.116873      -0.529492      -0.276835        4.01161        5.95872   -1.73643e+18
     0.0997962              0      0.0101574       0.051898    3.38225e-06    1.43515e-10    5.16202e-10    6.73369e-08     8.0796e-06    4.39103e-11    4.73314e-10    1.12038e-07    1.20865e-08    2.50546e-05     2.4787e-06      0.0172524    0.000287525      0.0203114     0.00074111      0.0125036     0.00151636      0.0177688    4.01573e-05    0.000465746    0.000353794     0.00266589       0.023119      0.0256911       0.529518       0.285671       -30.0595        122.407     0.00283342    3.49186e-09    -0.00337248    2.02184e-05    -0.00267289   -4.48948e-09    0.000165355   -0.000140975   -0.000223242        3.44758       -3.87757        647.835        -719.36        167.972       -188.223        42.5451       -48.9826        2.71652       -4.96275       0.157391      -0.402781       0.195049      -0.639526      0.0644893        3.26511        5.90585    5.29148e+19
     0.0997633              1      0.0101546      0.0518394    3.41335e-06    1.43543e-10    5.20798e-10     6.7607e-08    8.14603e-06    4.38741e-11    4.74705e-10    1.12872e-07    1.21123e-08    2.52425e-05    2.49505e-06      0.0173659    0.000289153      0.0204244    0.000744557      0.0125604     0.00152189      0.0178316    4.02606e-05    0.000466895    0.000354359     0.00266982      0.0231336      0.0257036       0.529332       0.285528       0.496803      0.0246553   -0.000959601   -1.02803e-10    3.28338e-05   -5.31012e-07     -0.0019598    1.32225e-10   -1.52893e-06   -2.34459e-05    2.58027e-06     -0.0510391      0.0508185       -11.8999        9.41347       -5.61699        2.42452       -2.28865       0.487898       -1.92832      0.0743007     -0.0379114     -0.0066144      -0.121652      -0.338022      -0.439715        6.29872        3.46057    -2.2932e+18
     0.0997633              1      0.0101546      0.0518394    3.41335e-06    1.43543e-10    5.20798e-10     6.7607e-08    8.14603e-06    4.38741e-11    4.74705e-10    1.12872e-07    1.21123e-08    2.52425e-05    2.49505e-06      0.0173659    0.000289153      0.0204244    0.000744557      0.0125604     0.00152189      0.0178316    4.02606e-05    0.000466895    0.000354359     0.00266982      0.0231336      0.0257036       0.529332       0.285528       0.108481        1.57298    -0.00069141   -1.02776e-10   -0.000276736   -5.76621e-07    -0.00193637     1.3219e-10   -7.14962e-07   -2.34811e-05    1.69905e-06     -0.0177217      0.0128836        -1.4254       -2.21037       -5.23831        2.03138       -2.26109       0.468896        -1.9202      0.0659469     -0.0378197    -0.00669443      -0.121576      -0.338382      -0.439209        6.29562        3.46351    -1.5678e+18
     0.0997633              1      0.0101546      0.0518394    3.41334e-06    1.43543e-10    5.20887e-10     6.7607e-08    8.14602e-06    4.38741e-11    4.74701e-10    1.12872e-07    1.21123e-08    2.52423e-05    2.49518e-06      0.0173659    0.000289178      0.0204244    0.000744564      0.0125604     0.00152189      0.0178316    4.02608e-05    0.000466895    0.000354359     0.00266982      0.0231336      0.0257036       0.529333       0.285528       -904.101        3606.85       0.623791   -4.00001e-11       -0.72111   -0.000106776      0.0526033    5.14786e-11     0.00189461   -0.000105437    -0.00205022        77.5618       -88.3185        24388.5       -27068.3          876.5        -913.38        61.9249       -43.7774        16.9903        -19.386       0.175772      -0.193042      0.0571927       -1.17592       0.740352       -0.90168        10.3006    1.68744e+21
     0.0997633              1      0.0101546      0.0518394    3.41334e-06    1.43543e-10    5.20842e-10     6.7607e-08    8.14602e-06    4.38741e-11    4.74703e-10    1.12872e-07    1.21123e-08    2.52424e-05    2.49512e-06      0.0173659    0.000289166      0.0204244     0.00074456      0.0125604     0.00152189      0.0178316    4.02607e-05    0.000466895    0.000354359     0.00266982      0.0231336      0.0257036       0.529333       0.285528       -451.804        1803.44       0.311417   -7.14019e-11       -0.36054   -5.36538e-05      0.0253218    9.18523e-11    0.000946546   -6.44417e-05    -0.00102382        38.7555        -44.134        12188.3       -13529.5        435.444        -455.48        29.8183       -21.6448        7.53104       -9.65588      0.0689309     -0.0998286     -0.0322295      -0.756974       0.150321         2.6985        6.88059    8.42575e+20
     0.0997633              1      0.0101546      0.0518395     3.4133e-06    1.43543e-10    5.20792e-10    6.76067e-08    8.14594e-06    4.38741e-11    4.74703e-10    1.12871e-07    1.21123e-08    2.52422e-05    2.49503e-06      0.0173657    0.000289151      0.0204243    0.000744553      0.0125603     0.00152188      0.0178315    4.02605e-05    0.000466894    0.000354358     0.00266981      0.0231336      0.0257036       0.529333       0.285528       -12.1628        49.4057   -2.90444e-05   -1.50625e-08   -0.000999162    1.10309e-06    -0.00192181    1.93662e-08     4.6756e-05   -4.42662e-05   -5.62033e-05        1.36445       -1.55432        254.938       -286.653         65.337       -76.2933        17.3158        -19.242       0.863599       -2.32843       0.105847      -0.247048      0.0867602       -1.63897        1.19077       -5.15203        14.6673    2.24671e+19
     0.0997637              1      0.0101546      0.0518402    3.41292e-06    1.43542e-10    5.20735e-10    6.76033e-08    8.14511e-06    4.38745e-11    4.74686e-10    1.12861e-07     1.2112e-08    2.52399e-05    2.49482e-06      0.0173643     0.00028913      0.0204229     0.00074451      0.0125596     0.00152181      0.0178307    4.02591e-05    0.000466879    0.000354351     0.00266976      0.0231334      0.0257034       0.529335        0.28553     -0.0388804        1.90579   -0.000832426   -2.95158e-09   -1.95899e-06    2.31019e-07    -0.00206662    3.79494e-09    8.38351e-08   -3.10301e-05   -4.44336e-07   -0.000982743    -0.00232513       -2.69583      -0.385407       -3.03983      -0.299885       -1.79096      -0.407139       -2.00144     -0.0106396     -0.0330584     -0.0353538     -0.0771213      -0.693625       0.139905       0.398523        9.07118    -1.0698e+18
     0.0997678              1       0.010155      0.0518476    3.40903e-06    1.43539e-10    5.20161e-10    6.75698e-08    8.13681e-06     4.3879e-11    4.74513e-10    1.12757e-07    1.21088e-08    2.52166e-05     2.4928e-06      0.0173502    0.000288929      0.0204088    0.000744082      0.0125525     0.00152112      0.0178229    4.02463e-05    0.000466736    0.000354282     0.00266928      0.0231316      0.0257019       0.529358       0.285547       -1.25835        7.15543   -0.000720518   -7.57821e-10   -0.000147184    4.20264e-07    -0.00194511    9.74392e-10    7.25919e-06   -2.91889e-05   -9.09945e-06       0.146268      -0.170788         25.438       -31.7089        4.30393       -8.38411       0.328086       -2.30263       -1.60088      -0.221924     -0.0263736      -0.033739      -0.114017      -0.514997       -0.40797        4.69679        4.67898    6.56585e+17
     0.0997824              1      0.0101563      0.0518741    3.39529e-06    1.43527e-10    5.18129e-10      6.745e-08    8.10745e-06    4.38951e-11    4.73898e-10    1.12389e-07    1.20974e-08    2.51335e-05    2.48561e-06         0.0173    0.000288212      0.0203588    0.000742566      0.0125274      0.0015187      0.0177951    4.02012e-05    0.000466228    0.000354036     0.00266753      0.0231253      0.0256963       0.529442       0.285608       -19.8108        81.5481     0.00150446     2.8793e-09    -0.00214666    1.31356e-05    -0.00235803   -3.70191e-09    0.000109225   -9.98037e-05   -0.000147133        2.27252       -2.55914        426.984       -475.389        109.876       -124.376        27.5755       -32.3591        1.21545       -3.27049       0.093015      -0.268128      0.0880233      -0.485791      -0.165987        5.14754        3.88776    3.41053e+19
     0.0997824              1      0.0101562      0.0518736    3.39531e-06    1.43527e-10    5.18131e-10    6.74501e-08    8.10749e-06    4.38951e-11    4.73897e-10    1.12388e-07    1.20973e-08    2.51335e-05    2.48557e-06      0.0173001    0.000288209      0.0203588    0.000742559      0.0125274     0.00151868      0.0177952    4.02007e-05    0.000466228    0.000354032     0.00266754      0.0231252      0.0256963        0.52944        0.28561       0.553382      -0.332955   -0.000906908    -1.5725e-09   -7.53832e-06   -6.69752e-07    -0.00194013    2.02184e-09   -2.33849e-06    -2.3224e-05    3.73287e-06     -0.0577831      0.0591319       -13.8943        11.6704       -6.10037         2.9812       -2.39856       0.606466       -1.91397      0.0752943      -0.036293     -0.0118648      -0.117864      -0.474703      -0.313155        4.49951        5.20934   -2.24399e+18
     0.0997824              1      0.0101562      0.0518731    3.39523e-06    1.43527e-10    5.18121e-10    6.74501e-08    8.10733e-06    4.38952e-11    4.73896e-10    1.12386e-07    1.20973e-08    2.51331e-05    2.48551e-06      0.0172999    0.000288204      0.0203587    0.000742547      0.0125274     0.00151866      0.0177951    4.02002e-05    0.000466226    0.000354029     0.00266753       0.023125      0.0256964        0.52944       0.285612       0.364353       0.400315   -0.000887652   -1.43607e-09   -2.96359e-05   -5.96758e-07    -0.00195476    1.84642e-09   -1.89943e-06   -2.41935e-05    3.11114e-06      -0.036275      0.0348425       -9.78374        7.11175       -5.04073        1.80305       -2.12983       0.306804       -1.89044      0.0453395     -0.0354861     -0.0139382       -0.11659      -0.475837      -0.314103         4.5561         5.2173   -1.85926e+18
     0.0997824              1      0.0101563      0.0518741    3.39529e-06    1.43527e-10    5.18129e-10      6.745e-08    8.10745e-06    4.38951e-11    4.73898e-10    1.12389e-07    1.20974e-08    2.51335e-05    2.48561e-06         0.0173    0.000288212      0.0203588    0.000742566      0.0125274      0.0015187      0.0177951    4.02012e-05    0.000466228    0.000354036     0.00266753      0.0231253      0.0256963       0.529442       0.285608       -19.8108        81.5481     0.00150446     2.8793e-09    -0.00214666    1.31356e-05    -0.00235803   -3.70191e-09    0.000109225   -9.98037e-05   -0.000147133        2.27252       -2.55914        426.984       -475.389        109.876       -124.376        27.5755       -32.3591        1.21545       -3.27049       0.093015      -0.268128      0.0880233      -0.485791      -0.165987        5.14754        3.88776    3.41053e+19
     0.0997824              1      0.0101562      0.0518737    3.39534e-06    1.43527e-10    5.18136e-10    6.74501e-08    8.10755e-06    4.38951e-11    4.73897e-10    1.12389e-07    1.20974e-08    2.51337e-05     2.4856e-06      0.0173001    0.000288211      0.0203589    0.000742564      0.0125275     0.00151869      0.0177952     4.0201e-05    0.000466229    0.000354034     0.00266754      0.0231252      0.0256963       0.529441       0.285609      0.0436359        1.73776   -0.000918217   -1.11522e-09    9.68208e-06   -4.88071e-07    -0.00193824     1.4339e-09   -2.52481e-07   -2.43101e-05    1.02667e-06    -0.00337137    -0.00312551       -2.77291      -0.654475       -3.12631      -0.303423         -1.596      -0.208037       -1.81134     -0.0157596     -0.0321287     -0.0189762      -0.111004      -0.466615      -0.308647        4.88332         4.7703   -1.35912e+18
     0.0997969              1      0.0101575      0.0518999    3.38162e-06    1.43515e-10    5.16108e-10    6.73303e-08    8.07825e-06    4.39111e-11     4.7328e-10    1.12021e-07    1.20859e-08    2.50508e-05     2.4784e-06        0.01725    0.000287494       0.020309    0.000741045      0.0125024     0.00151626      0.0177675    4.01556e-05    0.000465722    0.000353786      0.0026658      0.0231189      0.0256907       0.529523       0.285671       -30.3805         123.82     0.00283914    4.38349e-09    -0.00336738    2.05207e-05    -0.00266033   -5.63587e-09    0.000168028   -0.000141637   -0.000226814        3.48424       -3.91914        655.288       -727.586        169.934       -190.357        43.0587       -49.5211        2.76819       -5.01066       0.158901      -0.403316       0.196758      -0.549137    -0.00997084        4.36489        4.66631    5.33143e+19
     0.0997878              0      0.0101567      0.0518834    3.39026e-06    1.43522e-10    5.17385e-10    6.74055e-08     8.0967e-06     4.3901e-11    4.73667e-10    1.12253e-07    1.20931e-08     2.5103e-05    2.48293e-06      0.0172816    0.000287945      0.0203404       0.000742      0.0125182     0.00151779      0.0177849    4.01841e-05    0.000466041    0.000353941     0.00266689      0.0231228      0.0256943       0.529471       0.285632        3.68848       -12.8283    -0.00133344    -1.2463e-09    0.000382868   -2.82682e-06    -0.00185201    1.60244e-09   -1.96165e-05   -1.07023e-05    2.71261e-05      -0.417925       0.462902       -81.2294        86.0451       -23.8019        22.4314        -6.9599        5.67629       -2.38136       0.593153     -0.0566465      0.0310702      -0.151177      -0.383621      -0.416073        5.62875        4.07193   -7.99085e+18
     0.0997878              0      0.0101567      0.0518834    3.39026e-06    1.43522e-10    5.17385e-10    6.74055e-08     8.0967e-06     4.3901e-11    4.73667e-10    1.12253e-07    1.20931e-08    2.51029e-05    2.48293e-06      0.0172816    0.000287945      0.0203404       0.000742      0.0125182     0.00151779      0.0177849    4.01841e-05    0.000466041    0.000353941     0.00266689      0.0231228      0.0256943       0.529471       0.285632        2.17428       -6.79056     2.6806e-06   -1.24118e-09     -0.0011595   -3.07639e-06     -0.0017352    1.59585e-09   -1.51823e-05   -1.08396e-05    2.23273e-05      -0.288825       0.315911        -40.355        40.6858       -22.3517        20.9282       -6.85463        5.60369       -2.35415       0.565412     -0.0563515      0.0308173      -0.150918      -0.384798      -0.414381        5.61838        4.08175   -5.16282e+18
     0.0997878              0      0.0101567      0.0518834    3.39026e-06    1.43522e-10    5.17727e-10    6.74055e-08    8.09669e-06     4.3901e-11     4.7365e-10    1.12253e-07    1.20931e-08    2.51026e-05    2.48334e-06      0.0172815    0.000288022      0.0203404     0.00074202      0.0125182     0.00151779      0.0177849    4.01846e-05    0.000466041    0.000353941     0.00266689      0.0231228      0.0256943       0.529471       0.285632        -2723.5        10861.6        2.40512    7.98013e-09       -2.77753   -0.000452327       0.208523   -1.02601e-08     0.00796658   -0.000257845    -0.00861585        232.101        -264.28        73536.6       -81609.5        2588.13       -2685.03        182.635       -125.074        46.6413        -49.371       0.474626      -0.424443         0.3151       -2.50295        2.63199       -13.0543        21.7564    5.08554e+21
     0.0997878              0      0.0101567      0.0518834    3.39026e-06    1.43522e-10    5.17556e-10    6.74055e-08     8.0967e-06     4.3901e-11    4.73658e-10    1.12253e-07    1.20931e-08    2.51028e-05    2.48314e-06      0.0172815    0.000287984      0.0203404     0.00074201      0.0125182     0.00151779      0.0177849    4.01843e-05    0.000466041    0.000353941     0.00266689      0.0231228      0.0256943       0.529471       0.285632       -1359.91         5424.4        1.20189    3.36691e-09       -1.38857   -0.000227577       0.103336   -4.32883e-09     0.00397348   -0.000134273    -0.00429436        115.841       -131.908        36727.6       -40761.7        1282.16        -1331.3        87.8375       -59.6989        22.1299       -24.3889       0.208989      -0.196686      0.0819611       -1.44329        1.10796       -3.71278        12.9142    2.53877e+21
     0.0997878              0      0.0101567      0.0518834    3.39025e-06    1.43522e-10    5.17385e-10    6.74055e-08    8.09668e-06    4.39011e-11    4.73667e-10    1.12253e-07    1.20931e-08    2.51029e-05    2.48294e-06      0.0172815    0.000287946      0.0203404    0.000742002      0.0125182     0.00151779      0.0177849    4.01842e-05     0.00046604    0.000353941     0.00266689      0.0231228      0.0256942       0.529471       0.285633       -61.1937        244.744     0.00478041    3.28664e-09     -0.0065704    3.34878e-06    -0.00141945   -4.22564e-09    0.000337065   -7.87017e-05   -0.000398266          6.975       -7.93011        1324.98       -1474.34        339.057       -380.162        89.0209       -89.8988        9.93633       -9.96728       0.284141      -0.423533       0.104062      -0.646518     -0.0372125        4.35733        5.14303    1.13365e+20
     0.0997879              0      0.0101567      0.0518835    3.39018e-06    1.43522e-10    5.17373e-10    6.74048e-08    8.09653e-06    4.39011e-11    4.73664e-10    1.12251e-07     1.2093e-08    2.51024e-05    2.48288e-06      0.0172813    0.000287941      0.0203401    0.000741991       0.012518     0.00151777      0.0177848    4.01838e-05    0.000466038     0.00035394     0.00266688      0.0231228      0.0256942       0.529472       0.285633      -0.236527        3.38065   -0.000518497    1.75434e-09   -1.33611e-06    1.88559e-05    -0.00242797   -2.25553e-09    -2.4967e-08    -0.00010731   -2.82546e-05      0.0394078     -0.0135395      -0.725723       -1.79604        1.60167        -3.7567       0.125256       -5.71692       -1.41707      -0.145862      0.0458954      -0.212432       0.133981      -0.448228      0.0691495        5.08944        3.98667   -1.79357e+18
     0.0997886              0      0.0101568      0.0518849    3.38946e-06    1.43522e-10    5.17266e-10    6.73986e-08    8.09499e-06     4.3902e-11    4.73631e-10    1.12232e-07    1.20924e-08    2.50981e-05    2.48251e-06      0.0172786    0.000287903      0.0203375    0.000741911      0.0125167     0.00151765      0.0177833    4.01815e-05    0.000466012    0.000353927     0.00266679      0.0231225      0.0256939       0.529476       0.285636     0.00919353        2.63803   -0.000474732   -1.20618e-09   -5.44052e-06    9.74639e-07    -0.00248376    1.55085e-09    1.89007e-07   -3.96623e-05   -1.68247e-06     0.00763244    -0.00549374      -0.402043       -1.11142       -2.72181      -0.370691       -3.01066      -0.418528       -3.11381     -0.0130527     -0.0542624     -0.0347773     -0.0791987      -0.342776      -0.163608         4.0885        5.10178   -2.58887e+18
     0.0997943              0      0.0101573      0.0518952    3.38412e-06    1.43517e-10    5.16477e-10    6.73518e-08    8.08356e-06    4.39082e-11     4.7339e-10    1.12088e-07     1.2088e-08    2.50659e-05    2.47972e-06      0.0172592    0.000287625       0.020318    0.000741321      0.0125069      0.0015167      0.0177724    4.01637e-05    0.000465813    0.000353831     0.00266612        0.02312      0.0256917       0.529509        0.28566       -2.59363        12.5513   -0.000531295   -5.18259e-10   -0.000290155    1.32703e-06    -0.00196912    6.66382e-10    1.46804e-05   -3.38824e-05   -1.91177e-05       0.299265      -0.342382        54.5384       -63.6629        11.9683       -16.7605        2.27363       -4.48162       -1.58157      -0.444675      -0.020995     -0.0529789      -0.108271      -0.552045      -0.428286        4.88108        4.52076    2.98658e+18
     0.0998216              0      0.0101597      0.0519443    3.35877e-06    1.43495e-10    5.12728e-10    6.71288e-08    8.02937e-06    4.39381e-11    4.72241e-10    1.11408e-07    1.20667e-08    2.49125e-05    2.46642e-06      0.0171663    0.000286298      0.0202255    0.000738511      0.0124604     0.00151219      0.0177209    4.00799e-05    0.000464871    0.000353373     0.00266288      0.0231083      0.0256813       0.529663       0.285774       -64.4137        260.378     0.00688506    1.04232e-08    -0.00697692    4.37265e-05    -0.00338351   -1.34013e-08    0.000356103   -0.000269573   -0.000481044        7.36925       -8.28406        1390.94       -1540.31        363.707       -403.182        93.1981       -104.686        8.00681       -10.6367       0.377804      -0.841081       0.549178      -0.731725        0.40483        3.48092        4.67016    1.14466e+20
     0.0998216              0      0.0101596       0.051943    3.35888e-06    1.43495e-10    5.12745e-10     6.7129e-08    8.02959e-06     4.3938e-11    4.72237e-10    1.11409e-07    1.20664e-08     2.4913e-05    2.46639e-06      0.0171667    0.000286297      0.0202259    0.000738506      0.0124605     0.00151218      0.0177212    4.00791e-05    0.000464873    0.000353367     0.00266289       0.023108      0.0256815       0.529659       0.285777        2.31926       -7.48589   -0.000899722   -2.93919e-09   -1.76917e-05   -1.32689e-06     -0.0018902      3.779e-09   -8.76271e-06   -1.83476e-05    1.22135e-05      -0.253084       0.281497       -52.4272        54.4024       -16.2503        14.2373       -5.06127        3.39774       -2.20909        0.37216      -0.048995      0.0113243      -0.138387      -0.496467      -0.319591        3.34711        6.32424   -5.36347e+18
     0.0998216              0      0.0101597      0.0519442    3.35909e-06    1.43495e-10    5.12775e-10    6.71289e-08    8.03003e-06    4.39379e-11    4.72238e-10    1.11416e-07    1.20666e-08    2.49142e-05    2.46657e-06      0.0171673    0.000286312      0.0202264    0.000738541      0.0124608     0.00151224      0.0177214    4.00808e-05    0.000464878    0.000353378      0.0026629      0.0231084      0.0256813       0.529662       0.285772        -1.4775        7.99197    -0.00106809    1.47044e-09    0.000194378     3.0595e-07    -0.00189532   -1.89052e-09    9.07185e-06   -2.57731e-05   -1.10428e-05       0.156304      -0.186739        30.9423       -38.0007        6.01694       -10.3621       0.906509       -2.68874       -1.48319      -0.283439     -0.0190829      -0.037263     -0.0896087       -0.34032      -0.379237        7.38756         1.9492      1.175e+18
