          time          X(h1)         X(he4)         X(c12)         X(c14)         X(n13)         X(n14)         X(o16)         X(o18)         X(f18)        X(ne20)        X(ne21)        X(mg24)        X(al27)        X(si28)         X(p31)         X(s32)        X(cl35)        X(ar36)         X(k39)        X(ca40)        X(sc43)        X(ti44)         X(v47)        X(cr48)        X(mn51)        X(fe52)        X(co55)        X(ni56)       dXdt(h1)      dXdt(he4)      dXdt(c12)      dXdt(c14)      dXdt(n13)      dXdt(n14)      dXdt(o16)      dXdt(o18)      dXdt(f18)     dXdt(ne20)     dXdt(ne21)     dXdt(mg24)     dXdt(al27)     dXdt(si28)      dXdt(p31)      dXdt(s32)     dXdt(cl35)     dXdt(ar36)      dXdt(k39)     dXdt(ca40)     dXdt(sc43)     dXdt(ti44)      dXdt(v47)     dXdt(cr48)     dXdt(mn51)     dXdt(fe52)     dXdt(co55)     dXdt(ni56)          de/dt
      0.099751      0.0101713      0.0516189    2.97783e-06    1.43209e-10    4.48412e-10    5.19095e-09    7.21789e-06    4.41847e-11    3.63395e-11    9.96053e-08    9.32079e-10    2.27631e-05    2.21059e-06      0.0161973    0.000264368      0.0192972    0.000689683      0.0119922      0.0014299      0.0172448    3.77352e-05    0.000451346    0.000338986     0.00262405      0.0226441      0.0257189       0.528371       0.290873        2037.45       -6033.12       0.291213    1.58437e-05      -0.231816    0.000277406     -0.0964646   -2.03705e-05      0.0022158    -0.00426883     -0.0030012       -128.957        159.406       -31548.8        35509.8         -10271        11904.7       -3564.72        2786.23       -1157.82        814.756       -65.5128        156.023        -120.02        2278.98       -2216.78        22413.7       -22954.2    -6.5385e+21
      0.099751      0.0101713      0.0516189    2.97783e-06    1.43209e-10    4.48408e-10    5.19095e-09    7.21789e-06    4.41847e-11    3.63395e-11    9.96053e-08    9.32079e-10    2.27631e-05    2.21059e-06      0.0161973    0.000264368      0.0192972    0.000689683      0.0119922      0.0014299      0.0172448    3.77352e-05    0.000451346    0.000338986     0.00262405      0.0226441      0.0257189       0.528371       0.290873        2017.13       -5952.15        0.26436    1.58434e-05      -0.200874    0.000278327     -0.0987429   -2.03701e-05     0.00220007    -0.00427011    -0.00298423       -127.535        157.786       -31005.1        34906.4       -10246.9        11879.2          -3563         2785.1        -1156.7        813.562       -65.5009        156.014       -120.013        2278.94       -2216.73        22413.4       -22953.9   -6.50049e+21
      0.099751      0.0101714      0.0516186    2.97784e-06     1.4321e-10    4.38001e-10    5.19096e-09    7.21789e-06    4.41838e-11     3.6439e-11    9.96051e-08    9.31944e-10    2.27574e-05    2.21775e-06      0.0161959    0.000265962      0.0192967    0.000690217       0.011992     0.00143002      0.0172447    3.77718e-05    0.000451343    0.000338993     0.00262405      0.0226442      0.0257188       0.528372       0.290872       -52549.3         211507       -71.8556    1.49874e-05        82.9006     0.00275067       -6.21756   -1.92695e-05     -0.0400424    -0.00771741      0.0425901        3692.89       -4192.95    1.42924e+06   -1.58561e+06        54659.3       -56522.1        1050.28       -260.549        1851.79       -2392.26       -33.4449        131.137       -100.555         2177.2       -2084.48        21600.8       -22169.6    9.55847e+22
      0.099751      0.0101714      0.0516188    2.97783e-06    1.43209e-10    4.43207e-10    5.19096e-09    7.21789e-06    4.41843e-11    3.63892e-11    9.96052e-08    9.32011e-10    2.27602e-05    2.21417e-06      0.0161966    0.000265165      0.0192969     0.00068995      0.0119921     0.00142996      0.0172447    3.77535e-05    0.000451345    0.000338989     0.00262405      0.0226442      0.0257189       0.528371       0.290873       -25255.7         102736        -35.782    1.54156e-05        41.3343     0.00151404       -3.15701     -1.982e-05     -0.0189133    -0.00599312      0.0197944        1781.95       -2016.75         698838        -775042        22193.9       -22308.4       -1257.24        1262.85        346.971       -788.741        -49.479         143.58       -110.288        2228.09       -2150.63        22007.3       -22561.9    4.45227e+22
      0.099751      0.0101714      0.0516189    2.97784e-06     1.4321e-10    4.48277e-10    5.19099e-09    7.21788e-06    4.41826e-11    3.63607e-11    9.96049e-08    9.31991e-10    2.27632e-05    2.21185e-06      0.0161972    0.000264529      0.0192969    0.000690018      0.0119919      0.0014301      0.0172447    3.77652e-05     0.00045134    0.000339002     0.00262404      0.0226444      0.0257187       0.528373       0.290871       -4738.25        20782.1      -0.680457     1.3458e-05        0.88626    0.000796321      -0.177137   -1.73032e-05    -0.00758467    -0.00404707      0.0076543         499.65       -557.372         117156        -129522          28221       -30898.3        1771.65       -1791.87        1354.72       -1802.43       -24.8389        113.057       -91.9049        2126.85       -2031.41        21293.8       -21860.4    6.37771e+21
      0.099751      0.0101716       0.051619    2.97788e-06    1.43217e-10    4.48403e-10    5.19117e-09    7.21783e-06    4.41741e-11    3.63373e-11    9.96032e-08    9.31762e-10    2.27686e-05    2.21143e-06      0.0161975    0.000264408      0.0192972    0.000689891      0.0119914     0.00143027      0.0172445    3.77589e-05    0.000451322    0.000339059     0.00262399      0.0226454      0.0257177       0.528384        0.29086       -590.296        3888.66      0.0752561    3.84624e-06       0.007325    0.000177134      -0.103686   -4.94517e-06    -0.00118326   -8.83008e-05     0.00111477        58.8361       -59.2218        7943.95       -8339.26        14449.7       -15902.9        5901.57       -6667.31        1079.23        -1361.9        61.7686       -31.6237         6.4122        1536.24       -1322.26        16964.9       -17616.5   -1.00198e+21
      0.099751       0.010172      0.0516193    2.97797e-06    1.43223e-10    4.48435e-10    5.19133e-09    7.21771e-06    4.41663e-11    3.63269e-11    9.96028e-08    9.31527e-10    2.27756e-05    2.21193e-06       0.016198    0.000264398      0.0192977    0.000689756      0.0119911     0.00142991      0.0172442    3.77416e-05    0.000451336    0.000339087     0.00262398      0.0226471      0.0257163       0.528402       0.290841        122.321         466.57      0.0673819   -5.57175e-06   -5.24629e-05   -0.000128841     -0.0844587    7.16368e-06   -6.47442e-06     0.00406245    0.000200814         2.0771      -0.347986        434.378       -42.1368         672.96       -587.235        987.302       -1473.93       -227.842        -74.794        80.9155       -100.986        99.4866        609.837       -201.783        9360.71       -10127.5   -1.56263e+21
      0.099751      0.0101718      0.0516193    2.97796e-06    1.43217e-10    4.48426e-10    5.19118e-09    7.21773e-06    4.41738e-11    3.63341e-11    9.96052e-08    9.31739e-10    2.27721e-05    2.21163e-06       0.016198    0.000264402      0.0192975    0.000689758      0.0119913     0.00142988      0.0172442    3.77414e-05    0.000451351    0.000339042     0.00262404      0.0226464      0.0257172       0.528395       0.290847        237.208        241.937      0.0701135    2.73259e-06   -6.92567e-05    7.85034e-05     -0.0872227   -3.51332e-06   -3.28806e-06    0.000792696   -0.000113919        4.08237        0.33746        404.104       -8.46797        218.868       -8.87616       -364.587       -72.5794       -324.157       -1.66477        9.83151        14.2135        18.3186        1046.03       -726.715        12034.5       -12722.4   -2.05046e+21
      0.099751      0.0101723      0.0516198    2.97809e-06    1.43222e-10    4.48466e-10    5.19133e-09    7.21757e-06    4.41674e-11    3.63277e-11    9.96066e-08    9.31531e-10    2.27796e-05    2.21225e-06      0.0161987    0.000264403      0.0192979    0.000689742      0.0119907     0.00142975      0.0172436    3.77384e-05    0.000451369    0.000339068     0.00262408      0.0226483      0.0257158       0.528417       0.290824         48.248        229.395      0.0506001   -5.45717e-06    7.03199e-05   -0.000129094      -0.061164    7.01636e-06    6.34718e-06     0.00413615    0.000186236      -0.850038      -0.102247        332.712        10.2515        45.9735       -6.58121       -68.4694       -113.491       -305.317          -1.99        30.5237       -49.0311        107.323        30.1274         502.35        2833.48       -3624.55   -7.25281e+20
      0.099751      0.0101723      0.0516201    2.97816e-06    1.43216e-10    4.48476e-10    5.19119e-09    7.21749e-06    4.41749e-11    3.63346e-11    9.96115e-08    9.31733e-10    2.27773e-05    2.21205e-06      0.0161992    0.000264413      0.0192979    0.000689746      0.0119906     0.00142973      0.0172431    3.77375e-05     0.00045138    0.000339038     0.00262424      0.0226481       0.025717       0.528417       0.290823        56.0057         184.84      0.0420477    2.23737e-06   -0.000366779    5.83372e-05     -0.0476471   -2.87662e-06   -2.01906e-06     9.3909e-05   -8.51502e-05       0.945874      0.0918222        322.587       -31.5301        44.0077        5.08739       -211.277        75.1712       -282.963       0.499646       -19.3786        34.7638        30.0466         313.69        143.835        2642.44       -3308.86   -7.07147e+20
      0.099751      0.0101718      0.0516211    2.97829e-06    1.43206e-10    4.48471e-10     5.1909e-09    7.21737e-06    4.41889e-11    3.63474e-11    9.96174e-08    9.32151e-10    2.27662e-05    2.21114e-06      0.0162006    0.000264453      0.0192975    0.000689779      0.0119908     0.00142987      0.0172415    3.77369e-05    0.000451341    0.000339027     0.00262464      0.0226464      0.0257222       0.528392       0.290844        257.151        97.1267      0.0263663    1.70324e-05     0.00222104     0.00041696     -0.0278932   -2.18988e-05    -2.6533e-05    -0.00976896   -0.000594485        9.48508       0.852149       -26.2316        215.549        265.362       -7.64765       -214.505       -114.481       -181.101       -2.25283       -24.0425        103.697       -185.166        2012.85       -2057.27        11643.4       -11792.8   -1.95112e+21
      0.099751      0.0101725      0.0516211    2.97835e-06    1.43217e-10    4.48513e-10    5.19122e-09    7.21728e-06    4.41736e-11    3.63329e-11    9.96144e-08    9.31688e-10    2.27806e-05    2.21236e-06      0.0162007    0.000264435      0.0192982    0.000689749        0.01199     0.00142967      0.0172416    3.77338e-05    0.000451382    0.000339061     0.00262444      0.0226497       0.025718       0.528427        0.29081       -40.1542        128.238      0.0149259   -7.18418e-07    0.000499052   -2.04286e-05     -0.0119553    9.23681e-07    3.99062e-07    0.000289305    3.01773e-05      -0.741414    -0.00590515         129.46        47.6966       -27.4346        5.44231        21.0864        12.2336        -203.95     -0.0540735       -2.90183      -0.122178        34.7461       -30.6542        454.178       -2285.63        1758.56    5.14884e+19
      0.099751      0.0101718      0.0516218    2.97835e-06    1.43209e-10    4.48478e-10    5.19098e-09    7.21734e-06     4.4184e-11    3.63428e-11    9.96139e-08    9.32038e-10    2.27693e-05    2.21147e-06      0.0162013    0.000264469      0.0192976    0.000689793      0.0119908     0.00142988      0.0172405    3.77352e-05    0.000451338    0.000339051     0.00262465      0.0226479      0.0257225       0.528389       0.290845        252.016        88.9391      0.0195949    1.09462e-05    0.000461339    0.000272227     -0.0183697   -1.40737e-05   -1.46399e-05    -0.00574912   -0.000391261        7.77096       0.697388        64.6659        48.0662        279.878       -7.63735         -255.7       -61.5156       -115.329         -1.418       -5.37273        60.5802       -144.074        1744.71       -1885.98        11922.3       -11992.6   -1.89188e+21
      0.099751      0.0101721      0.0516224     2.9784e-06    1.43216e-10    4.48504e-10    5.19114e-09    7.21732e-06    4.41761e-11    3.63353e-11    9.96133e-08    9.31806e-10     2.2778e-05    2.21225e-06      0.0162019     0.00026447      0.0192981     0.00068979      0.0119905      0.0014298      0.0172399    3.77324e-05    0.000451357    0.000339072     0.00262457      0.0226505      0.0257207       0.528406       0.290826        92.0709        66.7393     0.00743617    1.12664e-06     0.00149973    3.11602e-05    -0.00440792   -1.44854e-06   -2.52532e-06    0.000147766   -4.37941e-05        1.70679       0.309318       -38.0839        122.258        114.809        2.59235       -89.4926       -24.1727        -77.013      -0.181391        5.35748        2.49069       -18.2719        508.347       -466.562        4325.48       -4528.39   -7.55815e+20
      0.099751      0.0101722      0.0516235    2.97846e-06    1.43215e-10    4.48519e-10    5.19113e-09    7.21735e-06    4.41761e-11     3.6335e-11    9.96168e-08    9.31812e-10    2.27808e-05    2.21253e-06      0.0162029    0.000264488      0.0192986    0.000689811      0.0119904      0.0014298      0.0172386      3.773e-05    0.000451357    0.000339078     0.00262465      0.0226523      0.0257212       0.528409       0.290819        28.0684        56.2073   -0.000686398   -2.79377e-07    -0.00131056   -4.49611e-06     0.00982243    3.59199e-07    1.12948e-06    0.000939037    5.42644e-06       0.326199      -0.151979        100.119       -113.399        63.1354       -4.03608       -17.7073       -7.33409        12.2626      -0.436391        1.47936       -2.20279        3.71154        73.1562       -96.4394        1686.18       -1782.95   -2.81512e+20
     0.0997511      0.0101722      0.0516245    2.97844e-06    1.43214e-10    4.48519e-10     5.1911e-09    7.21755e-06    4.41774e-11     3.6336e-11    9.96212e-08    9.31856e-10    2.27806e-05    2.21254e-06      0.0162031    0.000264495      0.0192991    0.000689837      0.0119907     0.00142985      0.0172386    3.77304e-05    0.000451357    0.000339079     0.00262469      0.0226527      0.0257215       0.528409       0.290816        8.74482        19.2254    -0.00117684   -4.88393e-08   -0.000229515   -5.60602e-07      0.0088994    6.27934e-08   -1.88283e-07    0.000282391    1.06057e-06     -0.0128139     -0.0190207       -17.3389       -7.58587        19.1412      0.0137026        5.57114      -0.241464        57.5071      0.0659343       0.705245       -0.15218         0.2276       -34.3169       -39.9454        531.883        -543.48   -9.07922e+19
     0.0997511      0.0101722      0.0516258    2.97844e-06    1.43213e-10    4.48518e-10    5.19107e-09    7.21787e-06    4.41788e-11     3.6337e-11    9.96252e-08    9.31912e-10    2.27794e-05    2.21248e-06      0.0162029      0.0002645      0.0192995     0.00068987      0.0119913     0.00142996      0.0172396    3.77334e-05    0.000451365    0.000339085     0.00262465      0.0226524      0.0257212       0.528407       0.290815        1.43774         5.6124    0.000292654   -7.56921e-09   -0.000122801   -9.25694e-08     0.00575558    9.73185e-09   -1.63691e-07    4.28585e-05    3.29827e-07     -0.0368728     -0.0175845       -26.7682       -3.68048        1.13117      0.0305711        10.2559        1.31351        72.1533       0.150968       0.623556      0.0457004       -3.53079       -55.4408       -46.7961        143.283       -99.7728   -1.68722e+19
     0.0997512      0.0101721       0.051627    2.97846e-06    1.43212e-10    4.48522e-10    5.19103e-09    7.21822e-06    4.41801e-11    3.63379e-11    9.96284e-08    9.31966e-10    2.27776e-05    2.21237e-06      0.0162024    0.000264498      0.0192998      0.0006899       0.011992     0.00143009      0.0172416    3.77387e-05    0.000451377    0.000339088     0.00262451      0.0226512        0.02572       0.528406       0.290816      -0.220027        7.55751    0.000818518    -5.7978e-09   -7.77367e-05   -2.16417e-07     0.00356472    7.45432e-09   -2.42723e-07    1.28592e-05    6.07801e-07     -0.0194446     -0.0133629       -16.5129       0.470985      -0.530153       0.242102        7.69347        1.36082        41.9595       0.130261       0.274973     0.00419877       -2.96616        -32.658       -30.0855        19.8381        3.46926   -9.32379e+18
     0.0997513      0.0101721      0.0516286     2.9785e-06    1.43211e-10    4.48527e-10    5.19098e-09    7.21862e-06    4.41816e-11     3.6339e-11     9.9632e-08    9.32031e-10    2.27756e-05    2.21225e-06      0.0162018    0.000264496      0.0193001    0.000689933      0.0119928     0.00143023      0.0172436    3.77442e-05    0.000451386    0.000339091     0.00262436      0.0226499      0.0257187       0.528403       0.290817       -0.23591        6.96838      0.0005269   -5.32171e-09   -4.44324e-05   -2.05625e-07     0.00222476     6.8422e-09    -1.7345e-07    1.27402e-05    5.10795e-07    -0.00987092    -0.00794857       -8.58057        1.25633      -0.531429       0.219646        3.91104       0.835509        18.0027      0.0760874      0.0823566     -0.0147605       -1.57284       -15.0192       -14.1583      -0.594342        9.37041   -8.56987e+18
     0.0997514       0.010172      0.0516293    2.97852e-06    1.43211e-10    4.48529e-10    5.19096e-09    7.21881e-06    4.41824e-11    3.63396e-11    9.96336e-08    9.32063e-10    2.27744e-05    2.21217e-06      0.0162013    0.000264493      0.0193001    0.000689943       0.011993     0.00143028      0.0172444    3.77465e-05    0.000451389    0.000339091     0.00262428      0.0226492      0.0257181       0.528402       0.290818      -0.149461        6.53657      0.0002597     -5.305e-09   -6.17875e-05   -2.04694e-07     0.00170142    6.82071e-09   -2.27387e-07    1.38972e-05    5.72325e-07      -0.009366    -0.00219845       -6.82709         3.1556      -0.290417      0.0848431         2.3744        0.47425        7.40917      0.0368069      0.0190823     -0.0049657      -0.736515       -6.00006       -5.63774       -8.18756        7.75274   -8.73085e+18
     0.0997516       0.010172      0.0516309    2.97854e-06    1.43209e-10    4.48533e-10    5.19092e-09    7.21918e-06    4.41839e-11    3.63407e-11    9.96367e-08    9.32129e-10    2.27722e-05    2.21203e-06      0.0162005    0.000264489      0.0193001    0.000689963      0.0119935     0.00143039      0.0172458    3.77506e-05    0.000451392    0.000339091     0.00262414      0.0226482      0.0257171         0.5284       0.290819    0.000474557        1.82261   -6.42152e-06   -1.22362e-09     5.8151e-07   -4.30138e-08    0.000255548    1.57322e-09   -1.74674e-08    -1.3122e-06    8.48992e-08   -0.000904591    -0.00538552       -2.47352      -0.581379       -2.52022     -0.0594414       -1.01125     -0.0145452      -0.351821     0.00799327     -0.0247683     -0.0175871      -0.209497       -1.45625       -1.20769         2.7633        5.33963   -1.54262e+18
      0.099752       0.010172       0.051631    2.97849e-06    1.43209e-10    4.48526e-10    5.19092e-09    7.21906e-06     4.4184e-11    3.63408e-11     9.9634e-08    9.32129e-10    2.27708e-05    2.21189e-06      0.0161996    0.000264473      0.0192989    0.000689922      0.0119929     0.00143031      0.0172449    3.77485e-05    0.000451379    0.000339084     0.00262413      0.0226482      0.0257172       0.528402       0.290821       0.293361         1.6622    4.57151e-05   -2.46161e-09   -0.000193815   -1.12331e-07    3.10076e-05    3.16494e-09   -5.54908e-07    -3.1164e-06    8.15888e-07     -0.0299652      0.0258652       -14.2293        12.5137       -1.47718      -0.464379       0.302244      -0.535025        0.50128      -0.032459     -0.0159758     -0.0137308      -0.187723       -1.12721      -0.749676       -3.36295        6.92702   -4.03535e+18
     0.0997527      0.0101722      0.0516296    2.97822e-06    1.43211e-10    4.48489e-10    5.19097e-09    7.21805e-06    4.41824e-11    3.63396e-11    9.96204e-08    9.32057e-10    2.27696e-05    2.21169e-06      0.0161978    0.000264435      0.0192959     0.00068979      0.0119905     0.00142997      0.0172409    3.77386e-05    0.000451341    0.000339065     0.00262424      0.0226493      0.0257185        0.52841       0.290824       -1.13102         15.337     -0.0010067   -9.71038e-09    0.000402827   -3.12235e-07     0.00195652    1.24848e-08    1.56756e-06    1.86697e-05   -1.36046e-06    -0.00106636     -0.0158633        17.3821       -23.4535       0.496746        2.04071        4.21301        2.34736        11.9206      0.0932732      0.0577966      0.0522231      -0.882332       -6.30478       -6.83568       -20.4594        5.14157   -1.56685e+19
     0.0997527       0.010172      0.0516326    2.97827e-06    1.43208e-10    4.48495e-10    5.19088e-09    7.21882e-06    4.41854e-11    3.63419e-11     9.9629e-08    9.32189e-10    2.27669e-05    2.21158e-06      0.0161975    0.000264447      0.0192972    0.000689883      0.0119923     0.00143028      0.0172447    3.77492e-05    0.000451363    0.000339075     0.00262399      0.0226474      0.0257165       0.528403       0.290824      -0.445552        2.27284   -0.000761591     2.4395e-10     0.00022571    3.96689e-08   -0.000975343   -3.13646e-10    7.23693e-07   -1.41238e-05   -9.03812e-07      0.0328221     -0.0406841        13.4674       -17.7929       -2.85151      -0.647882       -2.42159      0.0312954       -3.20083     -0.0074161     -0.0357289     -0.0114448      0.0136696       0.583737       0.485565        7.51392         3.0559    1.74933e+18
