          time          X(h1)         X(he4)         X(c12)         X(c14)         X(n13)         X(n14)         X(o16)         X(o18)         X(f18)        X(ne20)        X(ne21)        X(mg24)        X(al27)        X(si28)         X(p31)         X(s32)        X(cl35)        X(ar36)         X(k39)        X(ca40)        X(sc43)        X(ti44)         X(v47)        X(cr48)        X(mn51)        X(fe52)        X(co55)        X(ni56)       dXdt(h1)      dXdt(he4)      dXdt(c12)      dXdt(c14)      dXdt(n13)      dXdt(n14)      dXdt(o16)      dXdt(o18)      dXdt(f18)     dXdt(ne20)     dXdt(ne21)     dXdt(mg24)     dXdt(al27)     dXdt(si28)      dXdt(p31)      dXdt(s32)     dXdt(cl35)     dXdt(ar36)      dXdt(k39)     dXdt(ca40)     dXdt(sc43)     dXdt(ti44)      dXdt(v47)     dXdt(cr48)     dXdt(mn51)     dXdt(fe52)     dXdt(co55)     dXdt(ni56)          de/dt
     0.0998095      0.0101166      0.0508613    2.78597e-06    1.43196e-10    4.16524e-10    2.92795e-08    6.80193e-06     4.4312e-11     2.0386e-10    9.34004e-08    5.22017e-09    2.16681e-05    2.06881e-06      0.0157288    0.000252018      0.0188502    0.000661488      0.0117663      0.0013811      0.0170244    3.62969e-05    0.000444368    0.000329849     0.00260684      0.0223307      0.0258068       0.526922       0.294847       -73.4894        296.483     0.00425514    3.73705e-08    -0.00445173    -7.8231e-05     -0.0015609   -4.80477e-08   -0.000945582   -0.000207592     0.00122053        7.22318        -8.2003        1579.35       -1750.44        425.497       -471.677        113.141       -120.725        12.1707       -12.9837       0.495166       -1.04407       0.914907       -1.45224         2.4438        11.2481        -8.9473    1.30975e+20
     0.0998095      0.0101166      0.0508608    2.78602e-06    1.43196e-10    4.16531e-10    2.92794e-08    6.80204e-06     4.4312e-11    2.03862e-10    9.34012e-08    5.22028e-09    2.16684e-05     2.0688e-06      0.0157291    0.000252018      0.0188505    0.000661487      0.0117664      0.0013811      0.0170245    3.62966e-05    0.000444369    0.000329847     0.00260685      0.0223306      0.0258068       0.526921       0.294849        1.06568       -1.86766   -0.000458737   -1.71787e-09     1.4437e-05    1.60258e-07   -0.000949583    2.20871e-09    5.93651e-06   -8.75265e-06   -7.16631e-06     -0.0932245       0.102559       -23.0617        23.2783       -7.73225        6.18826       -2.56715        1.50453       -1.39803       0.152743     -0.0264042     0.00622675      -0.093268     -0.0787859      -0.432959        5.13934     -0.0847862   -4.51742e+18
     0.0997633       0.010112      0.0507621    2.80694e-06    1.43222e-10    4.19514e-10    2.87097e-08    6.84779e-06    4.42762e-11    1.99626e-10    9.39348e-08    5.10595e-09    2.18057e-05    2.07815e-06      0.0158247    0.000253076      0.0189488    0.000663698      0.0118168      0.0013846       0.017083    3.63417e-05    0.000445352    0.000330054     0.00261073      0.0223327      0.0258278       0.526643       0.294891        8.61062       -31.9901   -0.000988484   -4.70034e-09    0.000516226    8.86196e-06   -0.000899846    6.04332e-09    0.000107834    1.15553e-05     -0.0001391      -0.840441       0.950217       -184.843        202.323       -51.5254        54.4765       -14.2783        13.8691       -2.80384        1.50367     -0.0806949       0.116784      -0.196947       0.128499      -0.777241        5.32775      0.0315497    -1.8312e+19
     0.0997633       0.010112      0.0507621    2.80694e-06    1.43222e-10    4.19514e-10    2.87097e-08    6.84779e-06    4.42762e-11    1.99626e-10    9.39348e-08    5.10595e-09    2.18057e-05    2.07815e-06      0.0158247    0.000253076      0.0189488    0.000663698      0.0118168      0.0013846       0.017083    3.63417e-05    0.000445352    0.000330054     0.00261073      0.0223327      0.0258278       0.526643       0.294891        6.55639       -23.7997    9.99964e-05     -4.692e-09   -0.000736065    9.66496e-06   -0.000809864    6.03259e-09    9.42995e-05    1.14034e-05   -0.000124514      -0.687948        0.77655       -129.406          140.8       -49.5164        52.3916       -14.1342        13.7717       -2.76452        1.46348     -0.0802904       0.116456      -0.196612        0.12692      -0.774991        5.31365      0.0449435   -1.44743e+19
     0.0997633       0.010112      0.0507621    2.80694e-06    1.43222e-10    4.19826e-10    2.87097e-08    6.84779e-06    4.42762e-11    1.99692e-10    9.39348e-08    5.10587e-09    2.18052e-05    2.07872e-06      0.0158246    0.000253198      0.0189487    0.000663731      0.0118168      0.0013846       0.017083    3.63426e-05    0.000445352    0.000330054     0.00261073      0.0223327      0.0258278       0.526643       0.294891       -4019.98        16030.3        2.13364    1.16623e-08       -2.45537     0.00158363       0.175565   -1.49944e-08     -0.0264352   -0.000286482      0.0284657        298.217       -339.629         108535        -120451        3888.35       -4034.28        268.378       -177.216         74.314       -77.3146       0.712589      -0.526945       0.460742       -2.96793        3.63483       -22.3186         26.299     7.5079e+21
     0.0997633       0.010112      0.0507621    2.80694e-06    1.43222e-10     4.1967e-10    2.87097e-08    6.84779e-06    4.42762e-11    1.99659e-10    9.39348e-08    5.10591e-09    2.18055e-05    2.07844e-06      0.0158246    0.000253137      0.0189488    0.000663715      0.0118168      0.0013846       0.017083    3.63422e-05    0.000445352    0.000330054     0.00261073      0.0223327      0.0258278       0.526643       0.294891       -2005.68        7999.14        1.06633      3.481e-09       -1.22742    0.000796248      0.0873324   -4.47555e-09     -0.0131637   -0.000137463      0.0141633        148.688       -169.339        54174.8       -60124.2        1918.41        -1989.9         127.05       -81.6736        35.7551       -37.9054       0.315947      -0.205081       0.131898       -1.41972         1.4288       -8.49542        13.1653    3.74479e+21
     0.0997633       0.010112      0.0507621    2.80694e-06    1.43222e-10    4.19514e-10    2.87098e-08    6.84778e-06    4.42762e-11    1.99628e-10    9.39348e-08    5.10589e-09    2.18057e-05    2.07817e-06      0.0158247    0.000253079      0.0189488    0.000663704      0.0118168      0.0013846       0.017083     3.6342e-05    0.000445351    0.000330055     0.00261073      0.0223327      0.0258278       0.526643       0.294891       -113.912        454.255     0.00560344    1.46275e-08    -0.00700936    3.57905e-05   -0.000400064   -1.88068e-08    -0.00145991   -4.64607e-05     0.00164955        11.2715       -12.8375        2465.68       -2739.09        645.341       -720.091         163.13       -160.139         21.335       -19.6027       0.486225      -0.616873       0.216589      -0.493537     0.00867494        4.37777       0.674873     2.1128e+20
     0.0997633       0.010112      0.0507622    2.80692e-06    1.43222e-10     4.1951e-10    2.87103e-08    6.84774e-06    4.42762e-11    1.99627e-10    9.39345e-08    5.10595e-09    2.18055e-05    2.07814e-06      0.0158246    0.000253075      0.0189487    0.000663696      0.0118168     0.00138459       0.017083    3.63417e-05    0.000445351    0.000330054     0.00261072      0.0223327      0.0258278       0.526644       0.294891      -0.968307        6.95343   -0.000216533    2.42934e-08   -2.60542e-06   -9.03381e-05    -0.00120924   -3.12344e-08   -4.18112e-06   -0.000135523    0.000140385      0.0570394     -0.0511013        4.43554       -6.63015        12.8594       -14.1938        12.9584       -19.5406       0.339529      -0.568072       0.245794      -0.616301       0.524976       -1.07193       0.962887        11.0757       -6.77083   -2.08441e+18
     0.0997637       0.010112       0.050763    2.80673e-06    1.43222e-10    4.19483e-10    2.87154e-08    6.84733e-06    4.42765e-11    1.99667e-10    9.39296e-08    5.10704e-09    2.18043e-05    2.07805e-06      0.0158237    0.000253065      0.0189478    0.000663676      0.0118163     0.00138456      0.0170825    3.63413e-05    0.000445343    0.000330053     0.00261069      0.0223327      0.0258276       0.526646       0.294891      0.0982464           3.36    7.29862e-05    2.81832e-09   -8.83409e-07   -1.59693e-05    -0.00163002   -3.62354e-09    6.73883e-07   -6.77265e-05    2.31677e-05     0.00616548   -0.000461884       0.888648      -0.201828      -0.876131     -0.0919809       -4.10673      -0.671377       -2.68507    -0.00691871     -0.0506975     -0.0830239       0.198081      -0.162718       0.984499        7.13535       -3.73243   -4.97397e+18
     0.0997667      0.0101123      0.0507695    2.80535e-06     1.4322e-10    4.19287e-10    2.87526e-08     6.8443e-06    4.42788e-11    1.99944e-10    9.38943e-08    5.11451e-09    2.17954e-05    2.07745e-06      0.0158174    0.000252996      0.0189413    0.000663531       0.011813     0.00138433      0.0170786    3.63383e-05    0.000445278    0.000330039     0.00261044      0.0223326      0.0258262       0.526665       0.294888      -0.484002        4.81465   -0.000318578    -5.8022e-10   -3.53769e-05   -9.80329e-07    -0.00103378    7.46018e-10   -7.26879e-06   -1.38197e-05    9.95075e-06      0.0538583     -0.0634594        10.9837       -13.6096        1.38632       -3.71498      -0.382261       -1.03519       -1.80083      -0.104944     -0.0288146      -0.017826     -0.0870519     -0.0801609      -0.362762        5.19437      -0.659553   -2.50004e+18
     0.0997784      0.0101135      0.0507947    2.80004e-06    1.43214e-10     4.1853e-10    2.88968e-08    6.83269e-06    4.42879e-11    2.01016e-10    9.37591e-08    5.14342e-09    2.17605e-05    2.07509e-06      0.0157932    0.000252729      0.0189164    0.000662974      0.0118002     0.00138345      0.0170637    3.63271e-05    0.000445029    0.000329988     0.00260945      0.0223321      0.0258209       0.526735       0.294876        -9.4402        40.2504    0.000170817    4.26835e-09   -0.000571531   -1.02084e-05    -0.00101588   -5.48785e-09   -0.000122374   -3.63112e-05    0.000158082       0.933684       -1.06308        202.926       -226.883        53.3048       -61.1248        13.7339       -15.6824       0.525498       -1.68014      0.0462732      -0.139609      0.0436146      -0.275668      -0.079765        6.26509       -1.65968    1.44613e+19
     0.0998215      0.0101178      0.0508873    2.78057e-06    1.43189e-10    4.15753e-10    2.94274e-08    6.79012e-06    4.43213e-11     2.0496e-10     9.3263e-08    5.24984e-09    2.16326e-05    2.06642e-06       0.015704    0.000251747      0.0188248    0.000660922      0.0117532     0.00138021      0.0170092    3.62856e-05    0.000444114    0.000329798     0.00260583      0.0223302      0.0258012       0.526995       0.294835       -129.735        521.562     0.00779942    6.69235e-08    -0.00780725   -0.000137664    -0.00201638   -8.60444e-08    -0.00166817   -0.000357344     0.00215269        12.7382       -14.4591        2788.04       -3088.35         752.45       -832.311        200.521       -213.017        22.4295       -22.9096       0.889737       -1.83826          1.678       -2.49759        4.63158         15.771       -15.5896    2.33192e+20
     0.0998215      0.0101178      0.0508866    2.78071e-06    1.43189e-10    4.15773e-10    2.94273e-08    6.79041e-06    4.43212e-11    2.04963e-10    9.32657e-08    5.25004e-09    2.16335e-05    2.06644e-06      0.0157046     0.00025175      0.0188253    0.000660927      0.0117535     0.00138021      0.0170095    3.62855e-05    0.000444118    0.000329797     0.00260585      0.0223301      0.0258014       0.526993       0.294836        2.21736       -6.48223     -0.0005162   -2.44309e-09    6.95319e-05    5.46682e-07   -0.000935356    3.14114e-09    1.11417e-05    -5.6128e-06   -1.38187e-05      -0.206298       0.231035       -48.0099        50.9077       -14.3342        13.4778       -4.29512        3.32844       -1.58931       0.340622     -0.0335971      0.0204582      -0.107077     -0.0706898      -0.463778        4.90786       0.162338   -6.60872e+18
     0.0997878      0.0101144      0.0508147    2.79586e-06    1.43208e-10    4.17935e-10     2.9012e-08    6.82356e-06    4.42952e-11    2.01874e-10    9.36526e-08    5.16659e-09     2.1733e-05    2.07322e-06       0.015774    0.000252517      0.0188967    0.000662531      0.0117901     0.00138275       0.017052    3.63181e-05    0.000444831    0.000329947     0.00260867      0.0223317      0.0258166       0.526791       0.294867        17.2463       -66.5212    -0.00152766   -9.18429e-09     0.00103419    1.82348e-05   -0.000816985    1.18084e-08    0.000221588    3.46506e-05   -0.000285871       -1.68584        1.90972       -370.299        407.631        -101.72        109.867       -27.7015        28.0547       -4.37536        3.03219      -0.141394       0.239682      -0.314389       0.305266       -1.12559        4.74274       0.857399   -3.40523e+19
     0.0997878      0.0101144      0.0508147    2.79586e-06    1.43208e-10    4.17935e-10     2.9012e-08    6.82356e-06    4.42952e-11    2.01874e-10    9.36526e-08    5.16659e-09     2.1733e-05    2.07322e-06       0.015774    0.000252517      0.0188967    0.000662531      0.0117901     0.00138275       0.017052    3.63181e-05    0.000444831    0.000329947     0.00260867      0.0223317      0.0258166       0.526791       0.294867        14.3309       -54.8975    7.71381e-06   -9.17237e-09   -0.000732365    1.93971e-05   -0.000689916    1.17931e-08    0.000201981    3.44354e-05    -0.00026474       -1.46996        1.66387       -291.624         320.32       -98.8672        106.906       -27.4968        27.9163       -4.31952        2.97512       -0.14082       0.239217      -0.313913       0.303027        -1.1224        4.72273       0.876403   -2.86059e+19
     0.0997878      0.0101144      0.0508147    2.79586e-06    1.43208e-10    4.18375e-10     2.9012e-08    6.82356e-06    4.42952e-11    2.01968e-10    9.36526e-08    5.16647e-09    2.17323e-05    2.07403e-06      0.0157738    0.000252691      0.0188966    0.000662578      0.0117901     0.00138276       0.017052    3.63194e-05    0.000444831    0.000329947     0.00260867      0.0223317      0.0258166       0.526791       0.294867       -5702.82        22739.8        3.01094    1.42055e-08       -3.46503     0.00229874       0.248498   -1.82641e-08     -0.0382479   -0.000387595      0.0411744        421.882       -480.466         153995        -170902        5495.48       -5699.15         373.98       -243.564        105.181       -108.937       0.984984      -0.673827       0.619131       -4.08915          5.137       -34.5034        38.1454    1.06522e+22
     0.0997878      0.0101144      0.0508147    2.79586e-06    1.43208e-10    4.18155e-10     2.9012e-08    6.82356e-06    4.42952e-11    2.01921e-10    9.36526e-08    5.16653e-09    2.17327e-05    2.07362e-06      0.0157739    0.000252604      0.0188966    0.000662555      0.0117901     0.00138276       0.017052    3.63188e-05    0.000444831    0.000329947     0.00260867      0.0223317      0.0258166       0.526791       0.294867       -2842.78        11336.6        1.50471    2.51057e-09       -1.73199     0.00115849        0.12384   -3.22785e-09     -0.0190131   -0.000176472      0.0204443        210.098       -239.278        76812.2       -85246.9        2696.87       -2794.64        173.139       -107.755        50.4029       -52.9524       0.421794      -0.217072        0.15237       -1.89194         2.0057       -14.8803        19.5014    5.30905e+21
     0.0997878      0.0101144      0.0508147    2.79586e-06    1.43208e-10    4.17936e-10    2.90121e-08    6.82356e-06    4.42952e-11    2.01877e-10    9.36526e-08     5.1665e-09     2.1733e-05    2.07326e-06       0.015774    0.000252522      0.0188967    0.000662542      0.0117901     0.00138277       0.017052    3.63185e-05    0.000444831    0.000329947     0.00260867      0.0223317      0.0258166       0.526791       0.294867       -190.599        758.438     0.00962829    1.82225e-08      -0.011723    9.13118e-05    4.39467e-05    -2.3429e-08    -0.00249709   -4.34739e-05     0.00277631        18.8639       -21.4857         4142.7       -4600.66        1074.19       -1197.29        260.368       -252.607        35.7717        -32.414       0.684044      -0.773583       0.247729      -0.461162      -0.106162        3.79952         1.3371    3.55512e+20
     0.0997878      0.0101144      0.0508148    2.79585e-06    1.43208e-10    4.17932e-10    2.90125e-08    6.82354e-06    4.42952e-11    2.01869e-10    9.36527e-08    5.16644e-09    2.17329e-05    2.07321e-06      0.0157739    0.000252517      0.0188966    0.000662531      0.0117901     0.00138276       0.017052    3.63182e-05    0.000444831    0.000329947     0.00260867      0.0223317      0.0258166       0.526791       0.294867       -2.92526        14.8399   -0.000187243    5.01327e-08   -6.74093e-06   -0.000181145    -0.00118234   -6.44564e-08   -1.62573e-05   -0.000217798    0.000290685        0.15102      -0.147085         15.361       -19.0604        37.3023       -40.1507        40.9678       -51.7433        2.75346       -1.59573        0.61968       -1.29891       0.991584       -1.76092        1.61714        14.7516       -10.6718    1.00261e+18
     0.0997881      0.0101145      0.0508153    2.79573e-06    1.43208e-10    4.17916e-10    2.90154e-08    6.82331e-06    4.42953e-11    2.01896e-10    9.36498e-08    5.16716e-09    2.17321e-05    2.07315e-06      0.0157733     0.00025251      0.0188961    0.000662518      0.0117898     0.00138274      0.0170517     3.6318e-05    0.000444827    0.000329946     0.00260865      0.0223317      0.0258165       0.526793       0.294867       0.125402        4.49031    0.000592671    1.26302e-08   -5.78797e-07   -5.40213e-05    -0.00226211   -1.62388e-08    2.68286e-06   -0.000170144     7.7902e-05      0.0169227     0.00139558        2.85188      0.0193469        1.30437     -0.0803426       -7.93771       -1.98182       -2.93427      -0.012548     -0.0533183      -0.270152       0.680124      -0.898736        2.84924        11.0822       -9.25054   -7.02358e+18
     0.0997894      0.0101146      0.0508181    2.79514e-06    1.43208e-10    4.17831e-10    2.90319e-08    6.82198e-06    4.42963e-11     2.0202e-10    9.36342e-08    5.17053e-09    2.17283e-05     2.0729e-06      0.0157707    0.000252481      0.0188933    0.000662455      0.0117883     0.00138263        0.01705    3.63166e-05    0.000444798     0.00032994     0.00260854      0.0223316      0.0258159       0.526801       0.294866     -0.0354378        3.34777     -0.0002225   -9.60949e-10    -7.7782e-06   -1.22902e-06    -0.00120057    1.23553e-09   -1.39418e-06   -1.74727e-05    3.47006e-06      0.0105929     -0.0125687        2.12429       -2.76577       -1.17542      -0.773543       -1.62737      -0.337732       -2.73068     -0.0250578     -0.0459699     -0.0181749     -0.0707191     0.00984877      -0.107454        4.71804      -0.483195   -3.87828e+18
     0.0997956      0.0101152      0.0508317    2.79233e-06    1.43204e-10     4.1743e-10    2.91097e-08    6.81582e-06    4.43012e-11    2.02599e-10    9.35626e-08    5.18616e-09    2.17099e-05    2.07166e-06      0.0157578     0.00025234        0.01888    0.000662161      0.0117815     0.00138217       0.017042    3.63107e-05    0.000444665    0.000329913     0.00260802      0.0223314       0.025813       0.526839       0.294859       -2.53329        12.7102   -0.000257189    6.66128e-10   -0.000156537   -2.94539e-06   -0.000940661   -8.56429e-10   -3.41345e-05   -1.75402e-05    4.42417e-05       0.254295      -0.292041        54.4852       -62.4767         13.245       -16.8749        3.05882       -4.37092      -0.757282       -0.46595    -0.00353191     -0.0426516     -0.0587542      -0.182643      -0.399638        5.63358      -0.927574    1.73434e+18
     0.0998196      0.0101177      0.0508834    2.78162e-06     1.4319e-10    4.15904e-10    2.94071e-08     6.7924e-06    4.43197e-11    2.04811e-10      9.329e-08    5.24588e-09    2.16394e-05     2.0669e-06      0.0157086      0.0002518      0.0188294    0.000661034      0.0117556     0.00138039      0.0170119    3.62883e-05     0.00044416    0.000329812     0.00260601      0.0223305      0.0258021       0.526984       0.294834       -39.6679        161.183     0.00207426    2.03001e-08     -0.0023739   -4.26986e-05    -0.00125564   -2.61002e-08   -0.000517442   -0.000116466     0.00066773        3.89227       -4.42082        852.461       -945.852        229.075       -255.001        60.7219       -65.3094        6.03479       -7.01566       0.258898       -0.56665       0.459409      -0.817615         1.1328        8.71917       -5.28525    6.94361e+19
     0.0997878      0.0101144      0.0508147    2.79586e-06    1.43208e-10    4.17935e-10     2.9012e-08    6.82356e-06    4.42952e-11    2.01874e-10    9.36526e-08    5.16659e-09     2.1733e-05    2.07322e-06       0.015774    0.000252517      0.0188967    0.000662531      0.0117901     0.00138275       0.017052    3.63181e-05    0.000444831    0.000329947     0.00260867      0.0223317      0.0258166       0.526791       0.294867        17.2463       -66.5212    -0.00152766   -9.18429e-09     0.00103419    1.82348e-05   -0.000816985    1.18084e-08    0.000221588    3.46506e-05   -0.000285871       -1.68584        1.90972       -370.299        407.631        -101.72        109.867       -27.7015        28.0547       -4.37536        3.03219      -0.141394       0.239682      -0.314389       0.305266       -1.12559        4.74274       0.857399   -3.40523e+19
     0.0997878      0.0101144      0.0508147    2.79586e-06    1.43208e-10    4.17935e-10     2.9012e-08    6.82356e-06    4.42952e-11    2.01874e-10    9.36526e-08    5.16659e-09     2.1733e-05    2.07322e-06       0.015774    0.000252517      0.0188967    0.000662531      0.0117901     0.00138275       0.017052    3.63181e-05    0.000444831    0.000329947     0.00260867      0.0223317      0.0258166       0.526791       0.294867        14.3309       -54.8975    7.71382e-06   -9.17237e-09   -0.000732365    1.93971e-05   -0.000689916    1.17931e-08    0.000201981    3.44354e-05    -0.00026474       -1.46996        1.66387       -291.624         320.32       -98.8672        106.906       -27.4968        27.9163       -4.31952        2.97512       -0.14082       0.239217      -0.313913       0.303027        -1.1224        4.72273       0.876403   -2.86059e+19
     0.0997878      0.0101144      0.0508147    2.79586e-06    1.43208e-10    4.18375e-10     2.9012e-08    6.82356e-06    4.42952e-11    2.01968e-10    9.36526e-08    5.16647e-09    2.17323e-05    2.07403e-06      0.0157738    0.000252691      0.0188966    0.000662578      0.0117901     0.00138276       0.017052    3.63194e-05    0.000444831    0.000329947     0.00260867      0.0223317      0.0258166       0.526791       0.294867       -5702.81        22739.8        3.01094    1.42055e-08       -3.46503     0.00229874       0.248498   -1.82642e-08     -0.0382479   -0.000387594      0.0411744        421.882       -480.466         153995        -170902        5495.47       -5699.14        373.979       -243.564        105.181       -108.937       0.984984      -0.673827        0.61913       -4.08914        5.13699       -34.5033        38.1453    1.06522e+22
     0.0997878      0.0101144      0.0508147    2.79586e-06    1.43208e-10    4.18155e-10     2.9012e-08    6.82356e-06    4.42952e-11    2.01921e-10    9.36526e-08    5.16653e-09    2.17327e-05    2.07362e-06      0.0157739    0.000252604      0.0188966    0.000662555      0.0117901     0.00138276       0.017052    3.63188e-05    0.000444831    0.000329947     0.00260867      0.0223317      0.0258166       0.526791       0.294867       -2842.78        11336.6        1.50471    2.51059e-09       -1.73199     0.00115849        0.12384   -3.22789e-09     -0.0190131   -0.000176472      0.0204443        210.098       -239.278        76812.2       -85246.9        2696.87       -2794.64        173.139       -107.755        50.4029       -52.9524       0.421794      -0.217072        0.15237       -1.89193         2.0057       -14.8803        19.5014    5.30905e+21
     0.0997878      0.0101144      0.0508147    2.79586e-06    1.43208e-10    4.17936e-10    2.90121e-08    6.82356e-06    4.42952e-11    2.01877e-10    9.36526e-08     5.1665e-09     2.1733e-05    2.07326e-06       0.015774    0.000252522      0.0188967    0.000662542      0.0117901     0.00138277       0.017052    3.63185e-05    0.000444831    0.000329947     0.00260867      0.0223317      0.0258166       0.526791       0.294867       -191.515        761.989     0.00967271    1.77921e-08     -0.0117779    9.15583e-05    5.20869e-05   -2.28755e-08    -0.00250878    -4.3638e-05     0.00278957        18.9521       -21.5865        4162.15       -4622.27        1079.25       -1202.94         261.65       -253.827         35.961       -32.5679       0.688659      -0.781948       0.253613      -0.553336     -0.0173931        2.88656        2.27326    3.57339e+20
     0.0997878      0.0101144      0.0508148    2.79585e-06    1.43208e-10    4.17932e-10    2.90125e-08    6.82354e-06    4.42952e-11    2.01869e-10    9.36527e-08    5.16644e-09    2.17329e-05    2.07321e-06      0.0157739    0.000252517      0.0188966    0.000662531      0.0117901     0.00138276       0.017052    3.63182e-05    0.000444831    0.000329947     0.00260867      0.0223317      0.0258166       0.526791       0.294867       -2.92416        14.8254   -0.000187468    5.04084e-08   -6.73582e-06    -0.00018134    -0.00118213   -6.48108e-08   -1.62532e-05   -0.000218425    0.000290972       0.151004      -0.146967        15.3074       -19.0095        37.2945       -40.1317        40.9474       -51.7368        2.76519       -1.59452       0.618544       -1.29803        0.98982       -1.76579        1.60444        14.6855       -10.5803    1.01607e+18
     0.0997881      0.0101145      0.0508153    2.79573e-06    1.43208e-10    4.17916e-10    2.90154e-08    6.82331e-06    4.42953e-11    2.01896e-10    9.36498e-08    5.16717e-09    2.17321e-05    2.07315e-06      0.0157733     0.00025251      0.0188961    0.000662518      0.0117898     0.00138274      0.0170517     3.6318e-05    0.000444827    0.000329946     0.00260865      0.0223317      0.0258165       0.526793       0.294867       0.136422        4.49059    0.000594961    1.27626e-08   -5.84266e-07   -5.38116e-05     -0.0022661   -1.64091e-08    2.66971e-06   -0.000169839    7.76027e-05      0.0170626     0.00141675        2.85991      0.0247534        1.30267     -0.0792919       -7.95117       -1.97838       -2.94587     -0.0125139     -0.0533322      -0.268344       0.677384      -0.855052        2.79671        11.6229       -9.78409    -7.1005e+18
     0.0997895      0.0101146      0.0508183     2.7951e-06    1.43207e-10    4.17825e-10    2.90331e-08    6.82189e-06    4.42964e-11    2.02029e-10    9.36331e-08    5.17076e-09     2.1728e-05    2.07288e-06      0.0157705    0.000252479      0.0188931    0.000662451      0.0117882     0.00138262      0.0170499    3.63165e-05    0.000444796     0.00032994     0.00260853      0.0223316      0.0258159       0.526802       0.294866     -0.0469015        3.47455   -0.000206685   -9.54566e-10   -8.77384e-06   -1.29679e-06    -0.00121451    1.22732e-09   -1.57077e-06   -1.77817e-05    3.77775e-06      0.0121422     -0.0140803        2.54084        -3.0937       -1.07039      -0.863222       -1.65153      -0.365704       -2.83492     -0.0276827     -0.0473978     -0.0187816     -0.0687013      0.0372964     -0.0879649        4.82728      -0.699686   -3.98989e+18
     0.0997957      0.0101152      0.0508319     2.7923e-06    1.43204e-10    4.17426e-10    2.91106e-08    6.81575e-06    4.43012e-11    2.02606e-10    9.35618e-08    5.18634e-09    2.17097e-05    2.07165e-06      0.0157577    0.000252339      0.0188799    0.000662158      0.0117815     0.00138216       0.017042    3.63107e-05    0.000444664    0.000329913     0.00260801      0.0223314       0.025813       0.526839       0.294859       -2.55577        12.7973   -0.000256225    6.73117e-10   -0.000157222   -2.96747e-06   -0.000939355   -8.65415e-10   -3.44438e-05   -1.75791e-05    4.46356e-05       0.256444      -0.294493        54.9645       -63.0136        13.3709       -17.0151        3.09359       -4.40623      -0.746102      -0.469895    -0.00317422     -0.0429527     -0.0577498      -0.181333      -0.394982        5.62888      -0.928931    1.77973e+18
     0.0998192      0.0101176      0.0508827    2.78179e-06    1.43191e-10    4.15929e-10    2.94026e-08    6.79278e-06    4.43194e-11    2.04777e-10    9.32945e-08    5.24497e-09    2.16406e-05    2.06699e-06      0.0157094    0.000251809      0.0188302    0.000661053       0.011756     0.00138042      0.0170124    3.62887e-05    0.000444168    0.000329814     0.00260604      0.0223305      0.0258023       0.526982       0.294834       -38.3713        155.996      0.0019872    1.96546e-08    -0.00229054   -4.12879e-05    -0.00124408   -2.52701e-08    -0.00050065   -0.000112945    0.000646024         3.7643       -4.27563        824.588           -915        221.546       -246.697        58.7148       -63.1868        5.79905       -6.78697       0.249872       -0.54839       0.442126      -0.793074        1.08431        8.61989       -5.14309    6.70772e+19
     0.0998123      0.0101169      0.0508676    2.78491e-06    1.43195e-10    4.16373e-10     2.9317e-08    6.79959e-06    4.43141e-11    2.04141e-10    9.33736e-08    5.22782e-09     2.1661e-05    2.06836e-06      0.0157237    0.000251965      0.0188449    0.000661378      0.0117635     0.00138093      0.0170211    3.62951e-05    0.000444315    0.000329842     0.00260662      0.0223307      0.0258054       0.526939       0.294842         6.6059       -23.9412   -0.000825406     -3.877e-09    0.000370804    6.70865e-06   -0.000894462    4.98474e-09    8.29538e-05    6.21249e-06   -0.000106842      -0.638211       0.721076       -141.655         154.57       -39.8886        41.6844       -11.1838        10.6057       -2.42569        1.14925      -0.066529       0.088864      -0.170226       0.101712      -0.710661        5.47595      -0.320977    -1.4725e+19
     0.0998123      0.0101169      0.0508676    2.78491e-06    1.43195e-10    4.16373e-10     2.9317e-08    6.79959e-06    4.43141e-11    2.04141e-10    9.33736e-08    5.22782e-09     2.1661e-05    2.06836e-06      0.0157237    0.000251965      0.0188449    0.000661378      0.0117635     0.00138093      0.0170211    3.62951e-05    0.000444315    0.000329842     0.00260662      0.0223307      0.0258054       0.526939       0.294842        4.81066       -16.7834    6.81698e-05   -3.86964e-09   -0.000657385    7.41516e-06   -0.000820427    4.97528e-09    7.10277e-05    6.08051e-06   -9.39884e-05      -0.505826       0.570311       -93.2092        100.806       -38.1301        39.8592       -11.0576        10.5204       -2.39131        1.11411     -0.0661752      0.0885769      -0.169933       0.100332      -0.708694        5.46363      -0.309268   -1.13711e+19
     0.0998123      0.0101169      0.0508676    2.78491e-06    1.43195e-10    4.16629e-10     2.9317e-08    6.79959e-06    4.43141e-11    2.04199e-10    9.33736e-08    5.22775e-09    2.16606e-05    2.06885e-06      0.0157236    0.000252072      0.0188449    0.000661407      0.0117635     0.00138094      0.0170211    3.62959e-05    0.000444315    0.000329843     0.00260662      0.0223307      0.0258054       0.526939       0.294842       -3517.13        14025.4         1.7531    1.05712e-08       -2.01778     0.00139345       0.144424   -1.35915e-08     -0.0233258   -0.000252837      0.0251233        259.209       -295.203        94949.6        -105375        3411.77       -3540.93        236.521       -156.897        65.0598       -67.8189       0.627862      -0.474658       0.405483       -2.60789        3.15141        -18.714        22.6608    6.56832e+21
