          time          X(h1)         X(he4)         X(c12)         X(c14)         X(n13)         X(n14)         X(o16)         X(o18)         X(f18)        X(ne20)        X(ne21)        X(mg24)        X(al27)        X(si28)         X(p31)         X(s32)        X(cl35)        X(ar36)         X(k39)        X(ca40)        X(sc43)        X(ti44)         X(v47)        X(cr48)        X(mn51)        X(fe52)        X(co55)        X(ni56)       dXdt(h1)      dXdt(he4)      dXdt(c12)      dXdt(c14)      dXdt(n13)      dXdt(n14)      dXdt(o16)      dXdt(o18)      dXdt(f18)     dXdt(ne20)     dXdt(ne21)     dXdt(mg24)     dXdt(al27)     dXdt(si28)      dXdt(p31)      dXdt(s32)     dXdt(cl35)     dXdt(ar36)      dXdt(k39)     dXdt(ca40)     dXdt(sc43)     dXdt(ti44)      dXdt(v47)     dXdt(cr48)     dXdt(mn51)     dXdt(fe52)     dXdt(co55)     dXdt(ni56)          de/dt
     0.0997387      0.0101095      0.0507097    2.81818e-06    1.43236e-10     4.2126e-10      2.841e-08    6.87236e-06    4.42571e-11     1.9743e-10    9.42215e-08    5.04591e-09    2.18792e-05    2.08343e-06      0.0158758    0.000253698      0.0190014    0.000664899      0.0118438     0.00138647      0.0171143    3.63664e-05    0.000445877    0.000330166      0.0026128      0.0223339      0.0258389       0.526496       0.294913       -1802.53        7189.08       0.973845    2.80426e-09       -1.12094    0.000704941      0.0795667   -3.60546e-09     -0.0116696   -0.000126059      0.0125571         133.67       -152.236        48682.9       -54029.4        1727.35       -1792.24        115.333       -74.7404        32.0612       -34.0951       0.287927      -0.200766       0.124624       -1.40188        1.36851       -8.02448         12.789    3.36532e+21
     0.0997387      0.0101095      0.0507097    2.81818e-06    1.43236e-10     4.2126e-10      2.841e-08    6.87236e-06    4.42571e-11     1.9743e-10    9.42215e-08    5.04591e-09    2.18792e-05    2.08343e-06      0.0158758    0.000253698      0.0190014    0.000664899      0.0118438     0.00138647      0.0171143    3.63664e-05    0.000445877    0.000330166      0.0026128      0.0223339      0.0258389       0.526496       0.294913       -1802.53        7189.08       0.973845    2.96808e-08       -1.12094    0.000704941      0.0795707    -3.8161e-08     -0.0116696   -0.000126576      0.0125571         133.67       -152.236        48682.9       -54029.4        1727.35       -1792.24        115.333       -74.7404        32.0612       -34.0951       0.287927      -0.200765       0.124624       -1.40188        1.36851       -8.02446         12.789    3.36532e+21
     0.0997387      0.0101095      0.0507097    2.81818e-06    1.43236e-10     4.2126e-10      2.841e-08    6.87236e-06    4.42571e-11     1.9743e-10    9.42215e-08    5.04591e-09    2.18792e-05    2.08343e-06      0.0158758    0.000253698      0.0190014    0.000664899      0.0118438     0.00138647      0.0171143    3.63664e-05    0.000445877    0.000330166      0.0026128      0.0223339      0.0258389       0.526496       0.294913       -1802.53        7189.08       0.973845    2.80427e-09       -1.12094    0.000705715      0.0795707   -3.60548e-09     -0.0116821   -0.000126576      0.0125705         133.67       -152.236        48682.9       -54029.4        1727.35       -1792.24        115.333       -74.7404        32.0612       -34.0951       0.287927      -0.200765       0.124624       -1.40188        1.36851       -8.02446         12.789    3.36532e+21
     0.0997387      0.0101095      0.0507097    2.81818e-06    1.43236e-10     4.2126e-10      2.841e-08    6.87236e-06    4.42571e-11     1.9743e-10    9.42215e-08    5.04591e-09    2.18792e-05    2.08343e-06      0.0158758    0.000253698      0.0190014    0.000664899      0.0118438     0.00138647      0.0171143    3.63664e-05    0.000445877    0.000330166      0.0026128      0.0223339      0.0258389       0.526496       0.294913       -1802.53        7189.08       0.973845    2.80427e-09       -1.12094    0.000704941      0.0795712   -3.60547e-09     -0.0116696   -0.000127275      0.0125571         133.67       -152.236        48682.9       -54029.4        1727.35       -1792.24        115.333       -74.7404        32.0612       -34.0951       0.287927      -0.200765       0.124624       -1.40188        1.36851       -8.02446         12.789    3.36532e+21
     0.0997387      0.0101095      0.0507097    2.81818e-06    1.43236e-10     4.2126e-10      2.841e-08    6.87236e-06    4.42571e-11     1.9743e-10    9.42215e-08    5.04591e-09    2.18792e-05    2.08343e-06      0.0158758    0.000253698      0.0190014    0.000664899      0.0118438     0.00138647      0.0171143    3.63664e-05    0.000445877    0.000330166      0.0026128      0.0223339      0.0258389       0.526496       0.294913       -1802.53        7189.08       0.973845    2.80427e-09       -1.12094    0.000704941      0.0795707   -3.60547e-09     -0.0116685   -0.000126576      0.0125559         133.67       -152.236        48682.9       -54029.4        1727.35       -1792.24        115.333       -74.7404        32.0612       -34.0951       0.287927      -0.200765       0.124624       -1.40188        1.36851       -8.02446         12.789    3.36532e+21
     0.0997387      0.0101095      0.0507097    2.81818e-06    1.43236e-10     4.2126e-10      2.841e-08    6.87236e-06    4.42571e-11     1.9743e-10    9.42215e-08    5.04591e-09    2.18792e-05    2.08343e-06      0.0158758    0.000253698      0.0190014    0.000664899      0.0118438     0.00138647      0.0171143    3.63664e-05    0.000445877    0.000330166      0.0026128      0.0223339      0.0258389       0.526496       0.294913       -1802.53        7189.07       0.973845    2.80423e-09       -1.12094    0.000704941      0.0795707   -3.60542e-09     -0.0116696   -0.000126395      0.0125571        133.655        -152.22        48682.9       -54029.4        1727.35       -1792.24        115.333       -74.7404        32.0612       -34.0951       0.287927      -0.200766       0.124624       -1.40189        1.36851       -8.02451        12.7891    3.36532e+21
     0.0997387      0.0101095      0.0507097    2.81818e-06    1.43236e-10     4.2126e-10      2.841e-08    6.87236e-06    4.42571e-11     1.9743e-10    9.42215e-08    5.04591e-09    2.18792e-05    2.08343e-06      0.0158758    0.000253698      0.0190014    0.000664899      0.0118438     0.00138647      0.0171143    3.63664e-05    0.000445877    0.000330166      0.0026128      0.0223339      0.0258389       0.526496       0.294913       -1802.53        7189.08       0.973845    2.80427e-09       -1.12094    0.000704941      0.0795707   -3.60547e-09     -0.0116696   -0.000126576      0.0125571        133.685       -152.253        48682.9       -54029.4        1727.35       -1792.24        115.333       -74.7404        32.0612       -34.0951       0.287927      -0.200765       0.124624       -1.40188        1.36851       -8.02446         12.789    3.36532e+21
     0.0997387      0.0101095      0.0507097    2.81818e-06    1.43236e-10     4.2126e-10      2.841e-08    6.87236e-06    4.42571e-11     1.9743e-10    9.42215e-08    5.04591e-09    2.18792e-05    2.08343e-06      0.0158758    0.000253698      0.0190014    0.000664899      0.0118438     0.00138647      0.0171143    3.63664e-05    0.000445877    0.000330166      0.0026128      0.0223339      0.0258389       0.526496       0.294913       -1802.41        7188.61       0.973844    2.77551e-09       -1.12094    0.000704938      0.0795709   -3.56849e-09     -0.0116696   -0.000126567      0.0125571         133.67       -152.236        48679.6       -54025.8        1727.37       -1792.26        115.338       -74.7441        32.0629       -34.0962       0.288026      -0.201012       0.124825       -1.40594        1.37245        -8.0648        12.8304    3.36512e+21
     0.0997387      0.0101095      0.0507097    2.81818e-06    1.43236e-10     4.2126e-10      2.841e-08    6.87236e-06    4.42571e-11     1.9743e-10    9.42215e-08    5.04591e-09    2.18792e-05    2.08343e-06      0.0158758    0.000253698      0.0190014    0.000664899      0.0118438     0.00138647      0.0171143    3.63664e-05    0.000445877    0.000330166      0.0026128      0.0223339      0.0258389       0.526496       0.294913       -1802.65        7189.55       0.973845    2.80383e-09       -1.12094    0.000704941      0.0795708    -3.6049e-09     -0.0116696   -0.000126576      0.0125571         133.67       -152.236        48686.2       -54033.1        1727.36       -1792.24        115.333       -74.7405        32.0613       -34.0951       0.287928      -0.200769       0.124627       -1.40195        1.36857       -8.02508        12.7897    3.36554e+21
     0.0997387      0.0101095      0.0507097    2.81818e-06    1.43236e-10     4.2126e-10      2.841e-08    6.87236e-06    4.42571e-11     1.9743e-10    9.42215e-08    5.04591e-09    2.18792e-05    2.08343e-06      0.0158758    0.000253698      0.0190014    0.000664899      0.0118438     0.00138647      0.0171143    3.63664e-05    0.000445877    0.000330166      0.0026128      0.0223339      0.0258389       0.526496       0.294913        -1802.5        7188.96       0.973844    2.77004e-09       -1.12094    0.000704937      0.0795709   -3.56146e-09     -0.0116696   -0.000126565      0.0125571         133.67       -152.237        48682.9       -54029.5         1726.3       -1791.12        115.342       -74.7447        32.0632       -34.0964       0.288044      -0.201059       0.124863       -1.40671         1.3732       -8.07253        12.8383    3.36527e+21
     0.0997387      0.0101095      0.0507097    2.81818e-06    1.43236e-10     4.2126e-10      2.841e-08    6.87236e-06    4.42571e-11     1.9743e-10    9.42215e-08    5.04591e-09    2.18792e-05    2.08343e-06      0.0158758    0.000253698      0.0190014    0.000664899      0.0118438     0.00138647      0.0171143    3.63664e-05    0.000445877    0.000330166      0.0026128      0.0223339      0.0258389       0.526496       0.294913       -1802.56        7189.21       0.973845    2.80311e-09       -1.12094    0.000704941      0.0795708   -3.60398e-09     -0.0116696   -0.000126576      0.0125571         133.67       -152.236        48682.9       -54029.4        1728.39       -1793.42        115.365       -74.7399        32.0613       -34.0952       0.287931      -0.200775       0.124632       -1.40205        1.36867       -8.02609        12.7907    3.36539e+21
